#;approach;throughput;slice
17254;Proposed;null;BE 2
17255;Proposed;null;BE 2
17256;Proposed;null;BE 2
17257;Proposed;null;BE 2
17258;Proposed;null;BE 2
17259;Proposed;null;BE 2
17260;Proposed;null;BE 2
17261;Proposed;null;BE 2
17262;Proposed;null;BE 2
17263;Proposed;null;BE 2
17264;Proposed;null;BE 2
17265;Proposed;null;BE 2
17266;Proposed;null;BE 2
17267;Proposed;null;BE 2
17268;Proposed;null;BE 2
17269;Proposed;null;BE 2
17270;Proposed;null;BE 2
17271;Proposed;null;BE 2
17272;Proposed;null;BE 2
17273;Proposed;null;BE 2
17274;Proposed;null;BE 2
17275;Proposed;null;BE 2
17276;Proposed;null;BE 2
17277;Proposed;null;BE 2
17278;Proposed;null;BE 2
17279;Proposed;null;BE 2
17280;Proposed;null;BE 2
17281;Proposed;null;BE 2
17282;Proposed;null;BE 2
17283;Proposed;null;BE 2
17284;Proposed;null;BE 2
17285;Proposed;null;BE 2
17286;Proposed;null;BE 2
17287;Proposed;null;BE 2
17288;Proposed;null;BE 2
17289;Proposed;null;BE 2
17290;Proposed;null;BE 2
17291;Proposed;null;BE 2
17292;Proposed;null;BE 2
17293;Proposed;null;BE 2
17294;Proposed;null;BE 2
17295;Proposed;null;BE 2
17296;Proposed;null;BE 2
17297;Proposed;null;BE 2
17298;Proposed;null;BE 2
17299;Proposed;null;BE 2
17300;Proposed;null;BE 2
17301;Proposed;null;BE 2
17302;Proposed;null;BE 2
17303;Proposed;null;BE 2
17304;Proposed;null;BE 2
17305;Proposed;null;BE 2
17306;Proposed;null;BE 2
17307;Proposed;null;BE 2
17308;Proposed;null;BE 2
17309;Proposed;null;BE 2
17310;Proposed;null;BE 2
17311;Proposed;null;BE 2
17312;Proposed;null;BE 2
17313;Proposed;null;BE 2
17314;Proposed;null;BE 2
17315;Proposed;null;BE 2
17316;Proposed;null;BE 2
17317;Proposed;null;BE 2
17318;Proposed;null;BE 2
17319;Proposed;null;BE 2
17320;Proposed;null;BE 2
17321;Proposed;null;BE 2
17322;Proposed;null;BE 2
17323;Proposed;null;BE 2
17324;Proposed;null;BE 2
17325;Proposed;null;BE 2
17326;Proposed;null;BE 2
17327;Proposed;null;BE 2
17328;Proposed;null;BE 2
17329;Proposed;null;BE 2
17330;Proposed;null;BE 2
17331;Proposed;null;BE 2
17332;Proposed;null;BE 2
17333;Proposed;null;BE 2
17334;Proposed;null;BE 2
17335;Proposed;null;BE 2
17336;Proposed;null;BE 2
17337;Proposed;null;BE 2
17338;Proposed;null;BE 2
17339;Proposed;null;BE 2
17340;Proposed;null;BE 2
17341;Proposed;null;BE 2
17342;Proposed;null;BE 2
17343;Proposed;null;BE 2
17344;Proposed;null;BE 2
17345;Proposed;null;BE 2
17346;Proposed;null;BE 2
17347;Proposed;null;BE 2
17348;Proposed;null;BE 2
17349;Proposed;null;BE 2
17350;Proposed;null;BE 2
17351;Proposed;null;BE 2
17352;Proposed;null;BE 2
17353;Proposed;null;BE 2
17354;Proposed;null;BE 2
17355;Proposed;null;BE 2
17356;Proposed;null;BE 2
17357;Proposed;null;BE 2
17358;Proposed;null;BE 2
17359;Proposed;null;BE 2
17360;Proposed;null;BE 2
17361;Proposed;null;BE 2
17362;Proposed;null;BE 2
17363;Proposed;null;BE 2
17364;Proposed;null;BE 2
17365;Proposed;null;BE 2
17366;Proposed;null;BE 2
17367;Proposed;null;BE 2
17368;Proposed;null;BE 2
17369;Proposed;null;BE 2
17370;Proposed;null;BE 2
17371;Proposed;null;BE 2
17372;Proposed;null;BE 2
17373;Proposed;null;BE 2
17374;Proposed;null;BE 2
17375;Proposed;null;BE 2
17376;Proposed;null;BE 2
17377;Proposed;null;BE 2
17378;Proposed;null;BE 2
17379;Proposed;null;BE 2
17380;Proposed;null;BE 2
17381;Proposed;null;BE 2
17382;Proposed;null;BE 2
17383;Proposed;null;BE 2
17384;Proposed;null;BE 2
17385;Proposed;null;BE 2
17386;Proposed;null;BE 2
17387;Proposed;null;BE 2
17388;Proposed;null;BE 2
17389;Proposed;null;BE 2
17390;Proposed;null;BE 2
17391;Proposed;null;BE 2
17392;Proposed;null;BE 2
17393;Proposed;null;BE 2
17394;Proposed;null;BE 2
17395;Proposed;null;BE 2
17396;Proposed;null;BE 2
17397;Proposed;null;BE 2
17398;Proposed;null;BE 2
17399;Proposed;null;BE 2
17400;Proposed;null;BE 2
17401;Proposed;null;BE 2
17402;Proposed;null;BE 2
17403;Proposed;null;BE 2
17404;Proposed;null;BE 2
17405;Proposed;null;BE 2
17406;Proposed;null;BE 2
17407;Proposed;null;BE 2
17408;Proposed;null;BE 2
17409;Proposed;null;BE 2
17410;Proposed;null;BE 2
17411;Proposed;null;BE 2
17412;Proposed;null;BE 2
17413;Proposed;null;BE 2
17414;Proposed;null;BE 2
17415;Proposed;null;BE 2
17416;Proposed;null;BE 2
17417;Proposed;null;BE 2
17418;Proposed;null;BE 2
17419;Proposed;null;BE 2
17420;Proposed;null;BE 2
17421;Proposed;null;BE 2
17422;Proposed;null;BE 2
17423;Proposed;null;BE 2
17424;Proposed;null;BE 2
17425;Proposed;null;BE 2
17426;Proposed;null;BE 2
17427;Proposed;null;BE 2
17428;Proposed;null;BE 2
17429;Proposed;null;BE 2
17430;Proposed;null;BE 2
17431;Proposed;null;BE 2
17432;Proposed;null;BE 2
17433;Proposed;null;BE 2
17434;Proposed;null;BE 2
17435;Proposed;null;BE 2
17436;Proposed;null;BE 2
17437;Proposed;null;BE 2
17438;Proposed;null;BE 2
17439;Proposed;null;BE 2
17440;Proposed;null;BE 2
17441;Proposed;null;BE 2
17442;Proposed;null;BE 2
17443;Proposed;null;BE 2
17444;Proposed;null;BE 2
17445;Proposed;null;BE 2
17446;Proposed;null;BE 2
17447;Proposed;null;BE 2
17448;Proposed;null;BE 2
17449;Proposed;null;BE 2
17450;Proposed;null;BE 2
17451;Proposed;null;BE 2
17452;Proposed;null;BE 2
17453;Proposed;null;BE 2
17454;Proposed;null;BE 2
17455;Proposed;null;BE 2
17456;Proposed;null;BE 2
17457;Proposed;null;BE 2
17458;Proposed;null;BE 2
17459;Proposed;null;BE 2
17460;Proposed;null;BE 2
17461;Proposed;null;BE 2
17462;Proposed;null;BE 2
17463;Proposed;null;BE 2
17464;Proposed;null;BE 2
17465;Proposed;null;BE 2
17466;Proposed;null;BE 2
17467;Proposed;null;BE 2
17468;Proposed;null;BE 2
17469;Proposed;null;BE 2
17470;Proposed;null;BE 2
17471;Proposed;0.9452480000000001;BE 2
17472;Proposed;8.793408;BE 2
17473;Proposed;6.885568;BE 2
17474;Proposed;null;BE 2
17475;Proposed;null;BE 2
17476;Proposed;null;BE 2
17477;Proposed;null;BE 2
17478;Proposed;null;BE 2
17479;Proposed;null;BE 2
17480;Proposed;null;BE 2
17481;Proposed;null;BE 2
17482;Proposed;null;BE 2
17483;Proposed;null;BE 2
17484;Proposed;null;BE 2
17485;Proposed;null;BE 2
17486;Proposed;null;BE 2
17487;Proposed;null;BE 2
17488;Proposed;null;BE 2
17489;Proposed;null;BE 2
17490;Proposed;null;BE 2
17491;Proposed;null;BE 2
17492;Proposed;null;BE 2
17493;Proposed;null;BE 2
17494;Proposed;null;BE 2
17495;Proposed;null;BE 2
17496;Proposed;null;BE 2
17497;Proposed;null;BE 2
17498;Proposed;null;BE 2
17499;Proposed;null;BE 2
17500;Proposed;null;BE 2
17501;Proposed;null;BE 2
17502;Proposed;null;BE 2
17503;Proposed;null;BE 2
17504;Proposed;null;BE 2
17505;Proposed;null;BE 2
17506;Proposed;null;BE 2
17507;Proposed;null;BE 2
17508;Proposed;null;BE 2
17509;Proposed;null;BE 2
17510;Proposed;null;BE 2
17511;Proposed;null;BE 2
17512;Proposed;null;BE 2
17513;Proposed;null;BE 2
17514;Proposed;null;BE 2
17515;Proposed;null;BE 2
17516;Proposed;null;BE 2
17517;Proposed;null;BE 2
17518;Proposed;null;BE 2
17519;Proposed;null;BE 2
17520;Proposed;null;BE 2
17521;Proposed;null;BE 2
17522;Proposed;null;BE 2
17523;Proposed;null;BE 2
17524;Proposed;null;BE 2
17525;Proposed;null;BE 2
17526;Proposed;null;BE 2
17527;Proposed;null;BE 2
17528;Proposed;null;BE 2
17529;Proposed;null;BE 2
17530;Proposed;null;BE 2
17531;Proposed;null;BE 2
17532;Proposed;null;BE 2
17533;Proposed;null;BE 2
17534;Proposed;null;BE 2
17535;Proposed;null;BE 2
17536;Proposed;null;BE 2
17537;Proposed;null;BE 2
17538;Proposed;null;BE 2
17539;Proposed;null;BE 2
17540;Proposed;null;BE 2
17541;Proposed;null;BE 2
17542;Proposed;null;BE 2
17543;Proposed;null;BE 2
17544;Proposed;null;BE 2
17545;Proposed;null;BE 2
17546;Proposed;null;BE 2
17547;Proposed;null;BE 2
17548;Proposed;null;BE 2
17549;Proposed;null;BE 2
17550;Proposed;null;BE 2
17551;Proposed;null;BE 2
17552;Proposed;null;BE 2
17553;Proposed;null;BE 2
17554;Proposed;null;BE 2
17555;Proposed;null;BE 2
17556;Proposed;null;BE 2
17557;Proposed;null;BE 2
17558;Proposed;null;BE 2
17559;Proposed;null;BE 2
17560;Proposed;null;BE 2
17561;Proposed;null;BE 2
17562;Proposed;null;BE 2
17563;Proposed;null;BE 2
17564;Proposed;null;BE 2
17565;Proposed;null;BE 2
17566;Proposed;null;BE 2
17567;Proposed;null;BE 2
17568;Proposed;null;BE 2
17569;Proposed;null;BE 2
17570;Proposed;null;BE 2
17571;Proposed;null;BE 2
17572;Proposed;null;BE 2
17573;Proposed;null;BE 2
17574;Proposed;null;BE 2
17575;Proposed;null;BE 2
17576;Proposed;null;BE 2
17577;Proposed;null;BE 2
17578;Proposed;null;BE 2
17579;Proposed;null;BE 2
17580;Proposed;null;BE 2
17581;Proposed;null;BE 2
17582;Proposed;null;BE 2
17583;Proposed;null;BE 2
17584;Proposed;null;BE 2
17585;Proposed;null;BE 2
17586;Proposed;null;BE 2
17587;Proposed;null;BE 2
17588;Proposed;null;BE 2
17589;Proposed;null;BE 2
17590;Proposed;null;BE 2
17591;Proposed;null;BE 2
17592;Proposed;null;BE 2
17593;Proposed;null;BE 2
17594;Proposed;null;BE 2
17595;Proposed;null;BE 2
17596;Proposed;null;BE 2
17597;Proposed;null;BE 2
17598;Proposed;null;BE 2
17599;Proposed;null;BE 2
17600;Proposed;null;BE 2
17601;Proposed;null;BE 2
17602;Proposed;null;BE 2
17603;Proposed;null;BE 2
17604;Proposed;null;BE 2
17605;Proposed;null;BE 2
17606;Proposed;null;BE 2
17607;Proposed;null;BE 2
17608;Proposed;null;BE 2
17609;Proposed;null;BE 2
17610;Proposed;null;BE 2
17611;Proposed;null;BE 2
17612;Proposed;null;BE 2
17613;Proposed;null;BE 2
17614;Proposed;null;BE 2
17615;Proposed;null;BE 2
17616;Proposed;null;BE 2
17617;Proposed;null;BE 2
17618;Proposed;null;BE 2
17619;Proposed;null;BE 2
17620;Proposed;null;BE 2
17621;Proposed;null;BE 2
17622;Proposed;null;BE 2
17623;Proposed;null;BE 2
17624;Proposed;null;BE 2
17625;Proposed;null;BE 2
17626;Proposed;null;BE 2
17627;Proposed;null;BE 2
17628;Proposed;null;BE 2
17629;Proposed;null;BE 2
17630;Proposed;null;BE 2
17631;Proposed;null;BE 2
17632;Proposed;null;BE 2
17633;Proposed;null;BE 2
17634;Proposed;null;BE 2
17635;Proposed;null;BE 2
17636;Proposed;null;BE 2
17637;Proposed;null;BE 2
17638;Proposed;null;BE 2
17639;Proposed;null;BE 2
17640;Proposed;null;BE 2
17641;Proposed;null;BE 2
17642;Proposed;null;BE 2
17643;Proposed;null;BE 2
17644;Proposed;null;BE 2
17645;Proposed;null;BE 2
17646;Proposed;null;BE 2
17647;Proposed;null;BE 2
17648;Proposed;null;BE 2
17649;Proposed;null;BE 2
17650;Proposed;null;BE 2
17651;Proposed;null;BE 2
17652;Proposed;null;BE 2
17653;Proposed;null;BE 2
17654;Proposed;null;BE 2
17655;Proposed;null;BE 2
17656;Proposed;null;BE 2
17657;Proposed;null;BE 2
17658;Proposed;null;BE 2
17659;Proposed;null;BE 2
17660;Proposed;null;BE 2
17661;Proposed;null;BE 2
17662;Proposed;null;BE 2
17663;Proposed;null;BE 2
17664;Proposed;null;BE 2
17665;Proposed;null;BE 2
17666;Proposed;null;BE 2
17667;Proposed;null;BE 2
17668;Proposed;null;BE 2
17669;Proposed;null;BE 2
17670;Proposed;null;BE 2
17671;Proposed;null;BE 2
17672;Proposed;null;BE 2
17673;Proposed;null;BE 2
17674;Proposed;null;BE 2
17675;Proposed;null;BE 2
17676;Proposed;null;BE 2
17677;Proposed;null;BE 2
17678;Proposed;null;BE 2
17679;Proposed;null;BE 2
17680;Proposed;null;BE 2
17681;Proposed;null;BE 2
17682;Proposed;null;BE 2
17683;Proposed;null;BE 2
17684;Proposed;null;BE 2
17685;Proposed;null;BE 2
17686;Proposed;null;BE 2
17687;Proposed;null;BE 2
17688;Proposed;null;BE 2
17689;Proposed;null;BE 2
17690;Proposed;null;BE 2
17691;Proposed;null;BE 2
17692;Proposed;null;BE 2
17693;Proposed;null;BE 2
17694;Proposed;null;BE 2
17695;Proposed;null;BE 2
17696;Proposed;null;BE 2
17697;Proposed;null;BE 2
17698;Proposed;null;BE 2
17699;Proposed;null;BE 2
17700;Proposed;null;BE 2
17701;Proposed;null;BE 2
17702;Proposed;null;BE 2
17703;Proposed;null;BE 2
17704;Proposed;null;BE 2
17705;Proposed;null;BE 2
17706;Proposed;null;BE 2
17707;Proposed;null;BE 2
17708;Proposed;null;BE 2
17709;Proposed;null;BE 2
17710;Proposed;null;BE 2
17711;Proposed;null;BE 2
17712;Proposed;null;BE 2
17713;Proposed;null;BE 2
17714;Proposed;null;BE 2
17715;Proposed;null;BE 2
17716;Proposed;null;BE 2
17717;Proposed;null;BE 2
17718;Proposed;null;BE 2
17719;Proposed;null;BE 2
17720;Proposed;null;BE 2
17721;Proposed;null;BE 2
17722;Proposed;null;BE 2
17723;Proposed;null;BE 2
17724;Proposed;null;BE 2
17725;Proposed;null;BE 2
17726;Proposed;null;BE 2
17727;Proposed;null;BE 2
17728;Proposed;null;BE 2
17729;Proposed;null;BE 2
17730;Proposed;null;BE 2
17731;Proposed;null;BE 2
17732;Proposed;null;BE 2
17733;Proposed;null;BE 2
17734;Proposed;null;BE 2
17735;Proposed;null;BE 2
17736;Proposed;null;BE 2
17737;Proposed;null;BE 2
17738;Proposed;null;BE 2
17739;Proposed;null;BE 2
17740;Proposed;null;BE 2
17741;Proposed;null;BE 2
17742;Proposed;null;BE 2
17743;Proposed;null;BE 2
17744;Proposed;null;BE 2
17745;Proposed;null;BE 2
17746;Proposed;null;BE 2
17747;Proposed;null;BE 2
17748;Proposed;null;BE 2
17749;Proposed;null;BE 2
17750;Proposed;null;BE 2
17751;Proposed;null;BE 2
17752;Proposed;null;BE 2
17753;Proposed;null;BE 2
17754;Proposed;null;BE 2
17755;Proposed;null;BE 2
17756;Proposed;null;BE 2
17757;Proposed;null;BE 2
17758;Proposed;null;BE 2
17759;Proposed;null;BE 2
17760;Proposed;null;BE 2
17761;Proposed;null;BE 2
17762;Proposed;null;BE 2
17763;Proposed;null;BE 2
17764;Proposed;null;BE 2
17765;Proposed;null;BE 2
17766;Proposed;null;BE 2
17767;Proposed;null;BE 2
17768;Proposed;null;BE 2
17769;Proposed;null;BE 2
17770;Proposed;null;BE 2
17771;Proposed;null;BE 2
17772;Proposed;null;BE 2
17773;Proposed;null;BE 2
17774;Proposed;null;BE 2
17775;Proposed;null;BE 2
17776;Proposed;null;BE 2
17777;Proposed;null;BE 2
17778;Proposed;null;BE 2
17779;Proposed;null;BE 2
17780;Proposed;null;BE 2
17781;Proposed;null;BE 2
17782;Proposed;null;BE 2
17783;Proposed;null;BE 2
17784;Proposed;null;BE 2
17785;Proposed;null;BE 2
17786;Proposed;null;BE 2
17787;Proposed;null;BE 2
17788;Proposed;null;BE 2
17789;Proposed;null;BE 2
17790;Proposed;null;BE 2
17791;Proposed;null;BE 2
17792;Proposed;null;BE 2
17793;Proposed;null;BE 2
17794;Proposed;null;BE 2
17795;Proposed;null;BE 2
17796;Proposed;null;BE 2
17797;Proposed;null;BE 2
17798;Proposed;null;BE 2
17799;Proposed;null;BE 2
17800;Proposed;null;BE 2
17801;Proposed;null;BE 2
17802;Proposed;null;BE 2
17803;Proposed;null;BE 2
17804;Proposed;null;BE 2
17805;Proposed;null;BE 2
17806;Proposed;null;BE 2
17807;Proposed;null;BE 2
17808;Proposed;null;BE 2
17809;Proposed;null;BE 2
17810;Proposed;null;BE 2
17811;Proposed;null;BE 2
17812;Proposed;null;BE 2
17813;Proposed;null;BE 2
17814;Proposed;null;BE 2
17815;Proposed;null;BE 2
17816;Proposed;null;BE 2
17817;Proposed;null;BE 2
17818;Proposed;null;BE 2
17819;Proposed;null;BE 2
17820;Proposed;null;BE 2
17821;Proposed;null;BE 2
17822;Proposed;null;BE 2
17823;Proposed;null;BE 2
17824;Proposed;null;BE 2
17825;Proposed;null;BE 2
17826;Proposed;null;BE 2
17827;Proposed;null;BE 2
17828;Proposed;null;BE 2
17829;Proposed;null;BE 2
17830;Proposed;null;BE 2
17831;Proposed;null;BE 2
17832;Proposed;null;BE 2
17833;Proposed;null;BE 2
17834;Proposed;null;BE 2
17835;Proposed;null;BE 2
17836;Proposed;null;BE 2
17837;Proposed;null;BE 2
17838;Proposed;null;BE 2
17839;Proposed;null;BE 2
17840;Proposed;null;BE 2
17841;Proposed;null;BE 2
17842;Proposed;null;BE 2
17843;Proposed;null;BE 2
17844;Proposed;null;BE 2
17845;Proposed;null;BE 2
17846;Proposed;null;BE 2
17847;Proposed;null;BE 2
17848;Proposed;null;BE 2
17849;Proposed;null;BE 2
17850;Proposed;null;BE 2
17851;Proposed;null;BE 2
17852;Proposed;null;BE 2
17853;Proposed;null;BE 2
17854;Proposed;null;BE 2
17855;Proposed;null;BE 2
17856;Proposed;null;BE 2
17857;Proposed;null;BE 2
17858;Proposed;null;BE 2
17859;Proposed;null;BE 2
17860;Proposed;null;BE 2
17861;Proposed;null;BE 2
17862;Proposed;null;BE 2
17863;Proposed;null;BE 2
17864;Proposed;null;BE 2
17865;Proposed;null;BE 2
17866;Proposed;null;BE 2
17867;Proposed;null;BE 2
17868;Proposed;null;BE 2
17869;Proposed;null;BE 2
17870;Proposed;null;BE 2
17871;Proposed;null;BE 2
17872;Proposed;null;BE 2
17873;Proposed;null;BE 2
17874;Proposed;null;BE 2
17875;Proposed;null;BE 2
17876;Proposed;null;BE 2
17877;Proposed;null;BE 2
17878;Proposed;null;BE 2
17879;Proposed;null;BE 2
17880;Proposed;null;BE 2
17881;Proposed;null;BE 2
17882;Proposed;null;BE 2
17883;Proposed;null;BE 2
17884;Proposed;null;BE 2
17885;Proposed;null;BE 2
17886;Proposed;null;BE 2
17887;Proposed;null;BE 2
17888;Proposed;null;BE 2
17889;Proposed;null;BE 2
17890;Proposed;null;BE 2
17891;Proposed;null;BE 2
17892;Proposed;null;BE 2
17893;Proposed;null;BE 2
17894;Proposed;null;BE 2
17895;Proposed;null;BE 2
17896;Proposed;null;BE 2
17897;Proposed;null;BE 2
17898;Proposed;null;BE 2
17899;Proposed;null;BE 2
17900;Proposed;null;BE 2
17901;Proposed;null;BE 2
17902;Proposed;null;BE 2
17903;Proposed;null;BE 2
17904;Proposed;null;BE 2
17905;Proposed;null;BE 2
17906;Proposed;null;BE 2
17907;Proposed;null;BE 2
17908;Proposed;null;BE 2
17909;Proposed;null;BE 2
17910;Proposed;null;BE 2
17911;Proposed;null;BE 2
17912;Proposed;null;BE 2
17913;Proposed;null;BE 2
17914;Proposed;null;BE 2
17915;Proposed;null;BE 2
17916;Proposed;null;BE 2
17917;Proposed;null;BE 2
17918;Proposed;null;BE 2
17919;Proposed;null;BE 2
17920;Proposed;null;BE 2
17921;Proposed;null;BE 2
17922;Proposed;null;BE 2
17923;Proposed;null;BE 2
17924;Proposed;null;BE 2
17925;Proposed;null;BE 2
17926;Proposed;null;BE 2
17927;Proposed;null;BE 2
17928;Proposed;null;BE 2
17929;Proposed;null;BE 2
17930;Proposed;null;BE 2
17931;Proposed;null;BE 2
17932;Proposed;null;BE 2
17933;Proposed;null;BE 2
17934;Proposed;null;BE 2
17935;Proposed;null;BE 2
17936;Proposed;null;BE 2
17937;Proposed;null;BE 2
17938;Proposed;null;BE 2
17939;Proposed;null;BE 2
17940;Proposed;null;BE 2
17941;Proposed;null;BE 2
17942;Proposed;null;BE 2
17943;Proposed;null;BE 2
17944;Proposed;null;BE 2
17945;Proposed;null;BE 2
17946;Proposed;null;BE 2
17947;Proposed;null;BE 2
17948;Proposed;null;BE 2
17949;Proposed;null;BE 2
17950;Proposed;null;BE 2
17951;Proposed;null;BE 2
17952;Proposed;null;BE 2
17953;Proposed;null;BE 2
17954;Proposed;null;BE 2
17955;Proposed;null;BE 2
17956;Proposed;null;BE 2
17957;Proposed;null;BE 2
17958;Proposed;null;BE 2
17959;Proposed;null;BE 2
17960;Proposed;null;BE 2
17961;Proposed;null;BE 2
17962;Proposed;null;BE 2
17963;Proposed;null;BE 2
17964;Proposed;null;BE 2
17965;Proposed;null;BE 2
17966;Proposed;null;BE 2
17967;Proposed;null;BE 2
17968;Proposed;null;BE 2
17969;Proposed;null;BE 2
17970;Proposed;null;BE 2
17971;Proposed;null;BE 2
17972;Proposed;null;BE 2
17973;Proposed;null;BE 2
17974;Proposed;null;BE 2
17975;Proposed;null;BE 2
17976;Proposed;null;BE 2
17977;Proposed;null;BE 2
17978;Proposed;null;BE 2
17979;Proposed;null;BE 2
17980;Proposed;null;BE 2
17981;Proposed;null;BE 2
17982;Proposed;null;BE 2
17983;Proposed;null;BE 2
17984;Proposed;null;BE 2
17985;Proposed;null;BE 2
17986;Proposed;null;BE 2
17987;Proposed;null;BE 2
17988;Proposed;null;BE 2
17989;Proposed;null;BE 2
17990;Proposed;null;BE 2
17991;Proposed;null;BE 2
17992;Proposed;null;BE 2
17993;Proposed;null;BE 2
17994;Proposed;null;BE 2
17995;Proposed;null;BE 2
17996;Proposed;null;BE 2
17997;Proposed;null;BE 2
17998;Proposed;null;BE 2
17999;Proposed;null;BE 2
18000;Proposed;null;BE 2
18001;Proposed;null;QoS 2
18002;Proposed;null;QoS 2
18003;Proposed;null;QoS 2
18004;Proposed;null;QoS 2
18005;Proposed;null;QoS 2
18006;Proposed;null;QoS 2
18007;Proposed;null;QoS 2
18008;Proposed;null;QoS 2
18009;Proposed;null;QoS 2
18010;Proposed;null;QoS 2
18011;Proposed;null;QoS 2
18012;Proposed;null;QoS 2
18013;Proposed;null;QoS 2
18014;Proposed;null;QoS 2
18015;Proposed;null;QoS 2
18016;Proposed;null;QoS 2
18017;Proposed;null;QoS 2
18018;Proposed;null;QoS 2
18019;Proposed;null;QoS 2
18020;Proposed;null;QoS 2
18021;Proposed;null;QoS 2
18022;Proposed;null;QoS 2
18023;Proposed;null;QoS 2
18024;Proposed;null;QoS 2
18025;Proposed;null;QoS 2
18026;Proposed;null;QoS 2
18027;Proposed;null;QoS 2
18028;Proposed;null;QoS 2
18029;Proposed;null;QoS 2
18030;Proposed;null;QoS 2
18031;Proposed;null;QoS 2
18032;Proposed;null;QoS 2
18033;Proposed;null;QoS 2
18034;Proposed;null;QoS 2
18035;Proposed;null;QoS 2
18036;Proposed;null;QoS 2
18037;Proposed;null;QoS 2
18038;Proposed;null;QoS 2
18039;Proposed;null;QoS 2
18040;Proposed;null;QoS 2
18041;Proposed;null;QoS 2
18042;Proposed;null;QoS 2
18043;Proposed;null;QoS 2
18044;Proposed;null;QoS 2
18045;Proposed;null;QoS 2
18046;Proposed;null;QoS 2
18047;Proposed;null;QoS 2
18048;Proposed;null;QoS 2
18049;Proposed;null;QoS 2
18050;Proposed;null;QoS 2
18051;Proposed;null;QoS 2
18052;Proposed;null;QoS 2
18053;Proposed;null;QoS 2
18054;Proposed;null;QoS 2
18055;Proposed;null;QoS 2
18056;Proposed;null;QoS 2
18057;Proposed;null;QoS 2
18058;Proposed;null;QoS 2
18059;Proposed;null;QoS 2
18060;Proposed;null;QoS 2
18061;Proposed;null;QoS 2
18062;Proposed;null;QoS 2
18063;Proposed;null;QoS 2
18064;Proposed;null;QoS 2
18065;Proposed;null;QoS 2
18066;Proposed;null;QoS 2
18067;Proposed;null;QoS 2
18068;Proposed;null;QoS 2
18069;Proposed;null;QoS 2
18070;Proposed;null;QoS 2
18071;Proposed;null;QoS 2
18072;Proposed;null;QoS 2
18073;Proposed;null;QoS 2
18074;Proposed;null;QoS 2
18075;Proposed;null;QoS 2
18076;Proposed;null;QoS 2
18077;Proposed;null;QoS 2
18078;Proposed;null;QoS 2
18079;Proposed;null;QoS 2
18080;Proposed;null;QoS 2
18081;Proposed;null;QoS 2
18082;Proposed;null;QoS 2
18083;Proposed;null;QoS 2
18084;Proposed;null;QoS 2
18085;Proposed;null;QoS 2
18086;Proposed;null;QoS 2
18087;Proposed;null;QoS 2
18088;Proposed;null;QoS 2
18089;Proposed;null;QoS 2
18090;Proposed;null;QoS 2
18091;Proposed;null;QoS 2
18092;Proposed;null;QoS 2
18093;Proposed;null;QoS 2
18094;Proposed;null;QoS 2
18095;Proposed;null;QoS 2
18096;Proposed;null;QoS 2
18097;Proposed;null;QoS 2
18098;Proposed;null;QoS 2
18099;Proposed;null;QoS 2
18100;Proposed;null;QoS 2
18101;Proposed;null;QoS 2
18102;Proposed;null;QoS 2
18103;Proposed;null;QoS 2
18104;Proposed;null;QoS 2
18105;Proposed;null;QoS 2
18106;Proposed;null;QoS 2
18107;Proposed;null;QoS 2
18108;Proposed;null;QoS 2
18109;Proposed;null;QoS 2
18110;Proposed;null;QoS 2
18111;Proposed;null;QoS 2
18112;Proposed;null;QoS 2
18113;Proposed;null;QoS 2
18114;Proposed;null;QoS 2
18115;Proposed;null;QoS 2
18116;Proposed;null;QoS 2
18117;Proposed;null;QoS 2
18118;Proposed;null;QoS 2
18119;Proposed;null;QoS 2
18120;Proposed;null;QoS 2
18121;Proposed;null;QoS 2
18122;Proposed;null;QoS 2
18123;Proposed;null;QoS 2
18124;Proposed;null;QoS 2
18125;Proposed;null;QoS 2
18126;Proposed;null;QoS 2
18127;Proposed;null;QoS 2
18128;Proposed;null;QoS 2
18129;Proposed;null;QoS 2
18130;Proposed;null;QoS 2
18131;Proposed;null;QoS 2
18132;Proposed;null;QoS 2
18133;Proposed;null;QoS 2
18134;Proposed;null;QoS 2
18135;Proposed;null;QoS 2
18136;Proposed;null;QoS 2
18137;Proposed;null;QoS 2
18138;Proposed;null;QoS 2
18139;Proposed;null;QoS 2
18140;Proposed;null;QoS 2
18141;Proposed;null;QoS 2
18142;Proposed;null;QoS 2
18143;Proposed;null;QoS 2
18144;Proposed;null;QoS 2
18145;Proposed;null;QoS 2
18146;Proposed;null;QoS 2
18147;Proposed;null;QoS 2
18148;Proposed;null;QoS 2
18149;Proposed;null;QoS 2
18150;Proposed;null;QoS 2
18151;Proposed;null;QoS 2
18152;Proposed;null;QoS 2
18153;Proposed;null;QoS 2
18154;Proposed;null;QoS 2
18155;Proposed;null;QoS 2
18156;Proposed;null;QoS 2
18157;Proposed;null;QoS 2
18158;Proposed;null;QoS 2
18159;Proposed;null;QoS 2
18160;Proposed;null;QoS 2
18161;Proposed;null;QoS 2
18162;Proposed;null;QoS 2
18163;Proposed;null;QoS 2
18164;Proposed;null;QoS 2
18165;Proposed;null;QoS 2
18166;Proposed;null;QoS 2
18167;Proposed;null;QoS 2
18168;Proposed;null;QoS 2
18169;Proposed;null;QoS 2
18170;Proposed;null;QoS 2
18171;Proposed;null;QoS 2
18172;Proposed;null;QoS 2
18173;Proposed;null;QoS 2
