Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
161;2020-06-28T18:44:41+02:00;0.013104;2.272064;0;0;4.344671999999999;0
162;2020-06-28T18:44:42+02:00;0.008064;1.968544;3.3473919999999997;1.4222080000000001;4.544128;0
163;2020-06-28T18:44:43+02:00;0.008064;1.9512;5.5414080000000006;5.584768;5.5414080000000006;0
164;2020-06-28T18:44:44+02:00;0.0018720000000000002;1.7083840000000001;5.194528;5.185855999999999;5.2118720000000005;0
165;2020-06-28T18:44:45+02:00;0.15878399999999998;0.21680000000000002;0.21680000000000002;0.21680000000000002;0.225472;0
166;2020-06-28T18:44:46+02:00;0.08598399999999999;2.176672;3.0091840000000003;2.983168;2.64496;0
167;2020-06-28T18:44:47+02:00;0.011536;3.2173119999999997;4.388032;4.388032;3.798336;0
168;2020-06-28T18:44:48+02:00;0.008064;2.4281599999999997;5.307264;5.341952;4.6221760000000005;0
169;2020-06-28T18:44:49+02:00;0.003312;2.3674560000000002;5.8449279999999995;5.818912;5.255232;0
170;2020-06-28T18:44:50+02:00;0.0056159999999999995;1.8211199999999999;4.370688;4.353344;4.353344;0
171;2020-06-28T18:44:51+02:00;0.01256;1.916512;4.94304;4.9864;4.969055999999999;0
172;2020-06-28T18:44:52+02:00;0.008656;2.21136;4.951712000000001;4.951712000000001;4.925696;0
173;2020-06-28T18:44:53+02:00;0.008064;2.176672;5.021088;5.0297600000000005;5.0297600000000005;0
174;2020-06-28T18:44:54+02:00;0.003312;2.176672;4.908352;4.908352;4.951712000000001;0
175;2020-06-28T18:44:55+02:00;0.006624;2.12464;5.116479999999999;5.099136000000001;5.099136000000001;0
176;2020-06-28T18:44:56+02:00;0.008816000000000001;1.803776;3.789664;3.798336;3.7636480000000003;0
177;2020-06-28T18:44:57+02:00;0.011375999999999999;1.6910399999999999;4.674207999999999;4.674207999999999;4.708895999999999;0
178;2020-06-28T18:44:58+02:00;0.010368;1.8297919999999999;5.237888;5.229216;5.229216;0
179;2020-06-28T18:44:59+02:00;0.003312;2.272064;4.7349120000000005;4.708895999999999;4.708895999999999;0
180;2020-06-28T18:45:00+02:00;0.007056;2.12464;4.1192;4.1192;4.1192;0
181;2020-06-28T18:45:01+02:00;0.013104;2.046592;5.142496;5.185855999999999;5.142496;0
182;2020-06-28T18:45:02+02:00;0.006624;2.185344;3.919744;3.9110720000000003;3.937088;0
183;2020-06-28T18:45:03+02:00;0.010368;2.150656;4.674207999999999;4.665536;4.648192;0
184;2020-06-28T18:45:04+02:00;0.003312;1.8297919999999999;4.752256;4.752256;4.752256;0
