Time,Hour,0x00,0x01,0x02
232,2020-10-30T12:16:32-07:00,0,1659.192,6.764
233,2020-10-30T12:16:33-07:00,0,521.33,6.686
234,2020-10-30T12:16:34-07:00,0,444.592,6.193
235,2020-10-30T12:16:35-07:00,0,455.4,6.473
236,2020-10-30T12:16:36-07:00,0,473.712,6.956
237,2020-10-30T12:16:37-07:00,0,490.359,6.45
238,2020-10-30T12:16:38-07:00,0,467.5,6.547
239,2020-10-30T12:16:39-07:00,0,520.133,7.22
240,2020-10-30T12:16:40-07:00,0,465.207,6.554
241,2020-10-30T12:16:41-07:00,0,501.045,6.687
242,2020-10-30T12:16:42-07:00,0,480.447,6.837
243,2020-10-30T12:16:43-07:00,0,449.953,6.528
244,2020-10-30T12:16:44-07:00,0,454.903,6.829
245,2020-10-30T12:16:45-07:00,0,483.779,6.889
246,2020-10-30T12:16:46-07:00,0,502.032,7.424
247,2020-10-30T12:16:47-07:00,0,546.854,7.166
248,2020-10-30T12:16:48-07:00,0,514.972,7.075
249,2020-10-30T12:16:49-07:00,0,479.161,6.43
250,2020-10-30T12:16:50-07:00,0,462.758,6.997
251,2020-10-30T12:16:51-07:00,0,471.549,7.087
252,2020-10-30T12:16:52-07:00,0,502.58,6.84
253,2020-10-30T12:16:53-07:00,0,458.197,6.558
254,2020-10-30T12:16:54-07:00,0,507.469,7.333
255,2020-10-30T12:16:55-07:00,0,502.491,7.302
256,2020-10-30T12:16:56-07:00,0,482.964,6.48
257,2020-10-30T12:16:57-07:00,0,477.171,6.96
258,2020-10-30T12:16:58-07:00,0,454.399,6.478
259,2020-10-30T12:16:59-07:00,0,501.127,7.015
260,2020-10-30T12:17:00-07:00,0,503.325,6.964
261,2020-10-30T12:17:01-07:00,0,531.614,7.398
262,2020-10-30T12:17:02-07:00,0,489.693,7.091
263,2020-10-30T12:17:03-07:00,0,478.522,7.151
264,2020-10-30T12:17:04-07:00,0,452.436,7.02
265,2020-10-30T12:17:05-07:00,0,452.734,6.853
266,2020-10-30T12:17:06-07:00,0,494.174,7.223
267,2020-10-30T12:17:07-07:00,0,500.9,7.273
268,2020-10-30T12:17:08-07:00,0,463.517,6.998
269,2020-10-30T12:17:09-07:00,0,546.058,7.623
270,2020-10-30T12:17:10-07:00,0,468.346,6.787
271,2020-10-30T12:17:11-07:00,0,470.079,7.038
272,2020-10-30T12:17:12-07:00,0,478.994,6.902
273,2020-10-30T12:17:13-07:00,0,452.671,7.122
274,2020-10-30T12:17:14-07:00,0,514.267,7.439
275,2020-10-30T12:17:15-07:00,0,463.773,7.157
276,2020-10-30T12:17:16-07:00,0,521.372,7.751
277,2020-10-30T12:17:17-07:00,0,514.38,44.936
278,2020-10-30T12:17:18-07:00,0,1513.738,97.664
279,2020-10-30T12:17:19-07:00,0,2431.46,223.387
280,2020-10-30T12:17:20-07:00,0,3401.856,303.629
281,2020-10-30T12:17:21-07:00,0,3401.023,76.475
282,2020-10-30T12:17:22-07:00,0,506.896,7.116
283,2020-10-30T12:17:23-07:00,0,461.224,7.222
284,2020-10-30T12:17:24-07:00,0,502.314,7.134
285,2020-10-30T12:17:25-07:00,0,453.812,7.213
286,2020-10-30T12:17:26-07:00,0,506.851,7.197
287,2020-10-30T12:17:27-07:00,0,493.071,12.869
288,2020-10-30T12:17:28-07:00,0,1173.395,350.788
289,2020-10-30T12:17:29-07:00,0,2206.397,617.208
290,2020-10-30T12:17:30-07:00,0,3154.243,610.105
291,2020-10-30T12:17:31-07:00,0,4325.923,229.341
292,2020-10-30T12:17:32-07:00,0,1562.381,7.472
293,2020-10-30T12:17:33-07:00,0,494.718,7.251
294,2020-10-30T12:17:34-07:00,0,459.198,7.429
295,2020-10-30T12:17:35-07:00,0,460.41,6.93
296,2020-10-30T12:17:36-07:00,0,460.518,7.612
297,2020-10-30T12:17:37-07:00,0,466.012,7.232
298,2020-10-30T12:17:38-07:00,0,509.001,7.653
299,2020-10-30T12:17:39-07:00,0,524.674,7.61
300,2020-10-30T12:17:40-07:00,0,461.37,7.593
301,2020-10-30T12:17:41-07:00,0,482.993,7.135
302,2020-10-30T12:17:42-07:00,0,483.19,7.592
303,2020-10-30T12:17:43-07:00,0,491.276,7.143
304,2020-10-30T12:17:44-07:00,0,484.239,7.441
305,2020-10-30T12:17:45-07:00,0,482.06,7.123
306,2020-10-30T12:17:46-07:00,0,495.543,7.847
307,2020-10-30T12:17:47-07:00,0,473.446,7.468
308,2020-10-30T12:17:48-07:00,0,521.849,7.591
309,2020-10-30T12:17:49-07:00,0,473.057,7.247
310,2020-10-30T12:17:50-07:00,0,458.195,7.455
311,2020-10-30T12:17:51-07:00,0,504.449,7.661
312,2020-10-30T12:17:52-07:00,0,440.146,7.277
313,2020-10-30T12:17:53-07:00,0,486.554,7.614
314,2020-10-30T12:17:54-07:00,0,479.782,7.413
315,2020-10-30T12:17:55-07:00,0,488.585,7.291
316,2020-10-30T12:17:56-07:00,0,534.98,7.767
317,2020-10-30T12:17:57-07:00,0,466.411,7.161
318,2020-10-30T12:17:58-07:00,0,487.619,7.501
319,2020-10-30T12:17:59-07:00,0,497.89,7.9
320,2020-10-30T12:18:00-07:00,0,529.489,7.621
321,2020-10-30T12:18:01-07:00,0,523.436,7.838
