sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:37:26+02:00";null;null;null;null;null;-61;-48;-44
"2020-10-09T12:37:27+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:37:28+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:37:30+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:37:31+02:00";null;null;null;null;null;-62;-46;-44
"2020-10-09T12:37:32+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:37:33+02:00";null;null;-46;-44;null;null;null;null
"2020-10-09T12:37:35+02:00";null;-29;null;null;null;null;null;null
"2020-10-09T12:37:36+02:00";-30;null;null;null;null;null;-48;-44
"2020-10-09T12:37:37+02:00";null;null;null;null;-46;-63;null;null
"2020-10-09T12:37:38+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:37:40+02:00";null;-29;null;null;null;null;null;null
"2020-10-09T12:37:41+02:00";-29;null;null;null;-47;-61;-46;-43
"2020-10-09T12:37:43+02:00";null;null;-46;-44;null;null;null;null
"2020-10-09T12:37:45+02:00";-28;-30;null;null;null;null;null;null
"2020-10-09T12:37:46+02:00";null;null;null;null;null;-61;-46;-44
"2020-10-09T12:37:47+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:37:48+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:37:50+02:00";null;-29;null;null;null;null;null;null
"2020-10-09T12:37:51+02:00";-29;null;null;null;null;-61;-46;-43
"2020-10-09T12:37:52+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:37:53+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:37:55+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:37:56+02:00";-28;-30;null;null;null;null;null;-43
"2020-10-09T12:37:57+02:00";null;null;null;null;-47;-62;null;null
"2020-10-09T12:37:58+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:38:00+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:38:01+02:00";-29;-30;null;null;null;null;null;-41
"2020-10-09T12:38:02+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:38:03+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:38:05+02:00";null;null;null;null;null;null;-48;-44
"2020-10-09T12:38:06+02:00";-29;-30;null;null;null;null;null;null
"2020-10-09T12:38:07+02:00";null;null;null;null;-48;-61;null;null
"2020-10-09T12:38:08+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:38:10+02:00";null;-28;null;null;null;null;null;null
"2020-10-09T12:38:11+02:00";-27;null;null;null;null;null;-48;-42
"2020-10-09T12:38:12+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:38:13+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:38:15+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:38:16+02:00";-29;-29;null;null;null;-63;null;-43
"2020-10-09T12:38:17+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:38:18+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:38:21+02:00";-30;-29;null;null;null;-62;-48;-43
"2020-10-09T12:38:22+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:38:23+02:00";null;null;-44;-43;null;null;null;null
"2020-10-09T12:38:25+02:00";null;null;null;null;null;null;-46;null
"2020-10-09T12:38:26+02:00";-28;-29;null;null;null;null;null;-44
"2020-10-09T12:38:27+02:00";null;null;null;null;-47;-62;null;null
"2020-10-09T12:38:28+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:38:30+02:00";null;null;null;null;null;null;-46;-44
"2020-10-09T12:38:31+02:00";-26;-29;null;null;null;-62;null;null
"2020-10-09T12:38:32+02:00";null;null;null;null;-48;null;null;null
"2020-10-09T12:38:33+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:38:35+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:38:36+02:00";-30;-29;null;null;null;-61;null;-44
"2020-10-09T12:38:37+02:00";null;null;null;null;-47;null;null;null
"2020-10-09T12:38:38+02:00";null;null;-46;-44;null;null;null;null
"2020-10-09T12:38:40+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:38:41+02:00";-29;-30;null;null;null;null;null;-43
