sep=;
"Time";"0x00";"0x1A";"0x20";"0x30"
"2020-09-16T11:48:35+02:00";12000;12000;12000;12000
"2020-09-16T11:48:36+02:00";12000;12000;12000;12000
"2020-09-16T11:48:37+02:00";12000;12000;12000;12000
"2020-09-16T11:48:38+02:00";12000;12000;12000;12000
"2020-09-16T11:48:39+02:00";12000;12000;12000;12000
"2020-09-16T11:48:40+02:00";12000;12000;12000;12000
"2020-09-16T11:48:41+02:00";12000;12000;12000;null
"2020-09-16T11:48:42+02:00";12000;12000;12000;12000
"2020-09-16T11:48:43+02:00";12000;12000;12000;12000
"2020-09-16T11:48:44+02:00";12000;12000;12000;12000
"2020-09-16T11:48:46+02:00";12000;12000;12000;12000
"2020-09-16T11:48:47+02:00";12000;12000;12000;12000
"2020-09-16T11:48:48+02:00";12000;12000;12000;12000
"2020-09-16T11:48:49+02:00";12000;12000;12000;12000
"2020-09-16T11:48:50+02:00";12000;12000;12000;12000
"2020-09-16T11:48:51+02:00";12000;12000;12000;12000
"2020-09-16T11:48:52+02:00";12000;12000;12000;12000
"2020-09-16T11:48:53+02:00";12000;12000;12000;12000
"2020-09-16T11:48:54+02:00";12000;12000;12000;12000
"2020-09-16T11:48:55+02:00";12000;12000;12000;null
"2020-09-16T11:48:56+02:00";12000;12000;12000;12000
"2020-09-16T11:48:57+02:00";12000;12000;12000;12000
"2020-09-16T11:48:58+02:00";12000;12000;12000;12000
"2020-09-16T11:48:59+02:00";12000;12000;12000;12000
"2020-09-16T11:49:00+02:00";12000;12000;12000;12000
"2020-09-16T11:49:01+02:00";12000;12000;12000;12000
"2020-09-16T11:49:02+02:00";12000;12000;12000;12000
