Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
99;2020-09-16T11:26:37+02:00;0.0;0.0053486757370075685;0.0;0.0006139009859844237;0.0013586146828777185;0.0;0.6324592406059155;2.479002159816255
100;2020-09-16T11:26:38+02:00;0.0;0.0;0.0;0.0;0.009269719427891546;0.002602881978013348;1.0756693687527967;4.0859648593638935
101;2020-09-16T11:26:39+02:00;0.0017007259236909431;0.0;0.0018146469867359445;0.0016393295837252935;0.002428554936558991;0.001816413325380159;0.9524517212540742;3.644989168952989
102;2020-09-16T11:26:40+02:00;0.0;0.002037159689119735;0.0;0.0;0.0;0.0;1.3920805932508855;5.508414098062133
103;2020-09-16T11:26:41+02:00;0.0;0.0016511983635215171;0.0;0.0;0.0015546247329681915;0.0;0.763354626642978;2.785466474675653
104;2020-09-16T11:26:42+02:00;0.0;0.013274176644987874;0.0;0.003091120970274736;0.003477620622660159;0.0007415168512189924;1.6661107775900459;7.028301916244189
105;2020-09-16T11:26:43+02:00;0.0;0.0;0.0006991944246473294;0.0;0.0;0.0;2.536669495406466;5.56379310655272
106;2020-09-16T11:26:44+02:00;null;0.0;0.0;0.0;0.0;0.0;1.778723704738841;6.0511643474948045
107;2020-09-16T11:26:45+02:00;0.0;0.002478579245013236;null;0.0;0.001875862483090345;0.0;1.2501756164887134;4.5725852455855005
108;2020-09-16T11:26:46+02:00;0.0;0.00836610684998315;0.0;0.0;0.0027534405691502736;0.0;0.9879681240483924;3.6156753577880623
109;2020-09-16T11:26:47+02:00;0.0;0.0;0.0;0.002144311845979855;0.0075475463017034405;0.0007477471429947161;0.9119904407171068;3.718740853491463
110;2020-09-16T11:26:48+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.1797233946730024;4.730956834616418
111;2020-09-16T11:26:49+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.5053653655884571;5.136532676256463
112;2020-09-16T11:26:50+02:00;0.0;0.002770699903434385;null;0.0;0.0;null;1.2364328081145142;5.105815870036649
113;2020-09-16T11:26:51+02:00;0.0;0.007882053804775139;0.0;0.0;0.002115350731691697;0.0;0.7808669980068095;3.0430898669099813
