Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
324;2020-11-23T18:51:07+01:00;0.010656;0;0;0;null;7.9782399999999996;null
325;2020-11-23T18:51:08+01:00;0.010656;0;0;0;null;6.660095999999999;null
326;2020-11-23T18:51:09+01:00;0.01128;0;0;0;null;8.819424000000001;null
327;2020-11-23T18:51:10+01:00;0.010656;0;0;0;null;6.885568;null
328;2020-11-23T18:51:11+01:00;0.010656;0;0;0;null;6.972288;null
329;2020-11-23T18:51:12+01:00;0.011392;0;0;0;null;8.741376;null
330;2020-11-23T18:51:13+01:00;0.014952;0;0;0;null;5.151167999999999;null
331;2020-11-23T18:51:14+01:00;0.010656;0;0;0;null;7.2064319999999995;null
332;2020-11-23T18:51:15+01:00;0.01128;0;0;0;null;5.8362560000000006;null
333;2020-11-23T18:51:16+01:00;0.010656;0;0;0;null;9.053567999999999;null
334;2020-11-23T18:51:17+01:00;0.010656;0;0;0;null;8.403167999999999;null
335;2020-11-23T18:51:18+01:00;0.01128;0;0;0;null;7.006976;null
336;2020-11-23T18:51:19+01:00;0.010656;0;0;0;null;6.564704;null
337;2020-11-23T18:51:20+01:00;0.010656;0;0;0;null;6.651424;null
338;2020-11-23T18:51:21+01:00;0.010656;0;0;0;null;7.882848;null
339;2020-11-23T18:51:22+01:00;0.011392;0;0;0;null;null;null
340;2020-11-23T18:51:23+01:00;0.014327999999999999;0;0;0;null;9.253024;null
341;2020-11-23T18:51:24+01:00;0.010656;0;0;0;null;6.5733760000000006;null
342;2020-11-23T18:51:25+01:00;0.010656;0;0;0;null;6.694783999999999;null
343;2020-11-23T18:51:26+01:00;0.010656;0;0;0;null;8.021600000000001;null
344;2020-11-23T18:51:27+01:00;0.010656;0;0;0;null;10.224288;null
