#;approach;queueing delay;slice
823;Gómez et al.;null;BE 3
824;Gómez et al.;null;BE 3
825;Gómez et al.;null;BE 3
826;Gómez et al.;null;BE 3
827;Gómez et al.;null;BE 3
828;Gómez et al.;null;BE 3
829;Gómez et al.;null;BE 3
830;Gómez et al.;null;BE 3
831;Gómez et al.;null;BE 3
832;Gómez et al.;null;BE 3
833;Gómez et al.;null;BE 3
834;Gómez et al.;null;BE 3
835;Gómez et al.;null;BE 3
836;Gómez et al.;null;BE 3
837;Gómez et al.;null;BE 3
838;Gómez et al.;null;BE 3
839;Gómez et al.;null;BE 3
840;Gómez et al.;null;BE 3
841;Gómez et al.;null;BE 3
842;Gómez et al.;null;BE 3
843;Gómez et al.;null;BE 3
844;Gómez et al.;null;BE 3
845;Gómez et al.;null;BE 3
846;Gómez et al.;null;BE 3
847;Gómez et al.;null;BE 3
848;Gómez et al.;null;BE 3
849;Gómez et al.;null;BE 3
850;Gómez et al.;null;BE 3
851;Gómez et al.;null;BE 3
852;Gómez et al.;null;BE 3
853;Gómez et al.;null;BE 3
854;Gómez et al.;null;BE 3
855;Gómez et al.;null;BE 3
856;Gómez et al.;null;BE 3
857;Gómez et al.;null;BE 3
858;Gómez et al.;null;BE 3
859;Gómez et al.;null;BE 3
860;Gómez et al.;null;BE 3
861;Gómez et al.;null;BE 3
862;Gómez et al.;null;BE 3
863;Gómez et al.;null;BE 3
864;Gómez et al.;null;BE 3
865;Gómez et al.;null;BE 3
866;Gómez et al.;null;BE 3
867;Gómez et al.;null;BE 3
868;Gómez et al.;null;BE 3
869;Gómez et al.;null;BE 3
870;Gómez et al.;null;BE 3
871;Gómez et al.;null;BE 3
872;Gómez et al.;null;BE 3
873;Gómez et al.;null;BE 3
874;Gómez et al.;null;BE 3
875;Gómez et al.;null;BE 3
876;Gómez et al.;null;BE 3
877;Gómez et al.;null;BE 3
878;Gómez et al.;null;BE 3
879;Gómez et al.;null;BE 3
880;Gómez et al.;null;BE 3
881;Gómez et al.;null;BE 3
882;Gómez et al.;null;BE 3
883;Gómez et al.;null;BE 3
884;Gómez et al.;null;BE 3
885;Gómez et al.;null;BE 3
886;Gómez et al.;null;BE 3
887;Gómez et al.;null;BE 3
888;Gómez et al.;null;BE 3
889;Gómez et al.;null;BE 3
890;Gómez et al.;null;BE 3
891;Gómez et al.;null;BE 3
892;Gómez et al.;null;BE 3
893;Gómez et al.;null;BE 3
894;Gómez et al.;null;BE 3
895;Gómez et al.;null;BE 3
896;Gómez et al.;null;BE 3
897;Gómez et al.;null;BE 3
898;Gómez et al.;null;BE 3
899;Gómez et al.;null;BE 3
900;Gómez et al.;null;BE 3
901;Gómez et al.;null;BE 3
902;Gómez et al.;null;BE 3
903;Gómez et al.;null;BE 3
904;Gómez et al.;null;BE 3
905;Gómez et al.;null;BE 3
906;Gómez et al.;null;BE 3
907;Gómez et al.;null;BE 3
908;Gómez et al.;null;BE 3
909;Gómez et al.;null;BE 3
910;Gómez et al.;null;BE 3
911;Gómez et al.;null;BE 3
912;Gómez et al.;null;BE 3
913;Gómez et al.;null;BE 3
914;Gómez et al.;null;BE 3
915;Gómez et al.;null;BE 3
916;Gómez et al.;null;BE 3
917;Gómez et al.;null;BE 3
918;Gómez et al.;null;BE 3
919;Gómez et al.;null;BE 3
920;Gómez et al.;null;BE 3
921;Gómez et al.;null;BE 3
922;Gómez et al.;null;BE 3
923;Gómez et al.;null;BE 3
924;Gómez et al.;null;BE 3
925;Gómez et al.;null;BE 3
926;Gómez et al.;null;BE 3
927;Gómez et al.;null;BE 3
928;Gómez et al.;null;BE 3
929;Gómez et al.;null;BE 3
930;Gómez et al.;null;BE 3
931;Gómez et al.;null;BE 3
932;Gómez et al.;null;BE 3
933;Gómez et al.;null;BE 3
934;Gómez et al.;null;BE 3
935;Gómez et al.;null;BE 3
936;Gómez et al.;null;BE 3
937;Gómez et al.;null;BE 3
938;Gómez et al.;null;BE 3
939;Gómez et al.;null;BE 3
940;Gómez et al.;null;BE 3
941;Gómez et al.;null;BE 3
942;Gómez et al.;null;BE 3
943;Gómez et al.;null;BE 3
944;Gómez et al.;null;BE 3
945;Gómez et al.;null;BE 3
946;Gómez et al.;null;BE 3
947;Gómez et al.;null;BE 3
948;Gómez et al.;null;BE 3
949;Gómez et al.;null;BE 3
950;Gómez et al.;null;BE 3
951;Gómez et al.;null;BE 3
952;Gómez et al.;null;BE 3
953;Gómez et al.;null;BE 3
954;Gómez et al.;null;BE 3
955;Gómez et al.;null;BE 3
956;Gómez et al.;null;BE 3
957;Gómez et al.;null;BE 3
958;Gómez et al.;null;BE 3
959;Gómez et al.;null;BE 3
960;Gómez et al.;null;BE 3
961;Gómez et al.;null;BE 3
962;Gómez et al.;null;BE 3
963;Gómez et al.;null;BE 3
964;Gómez et al.;null;BE 3
965;Gómez et al.;null;BE 3
966;Gómez et al.;null;BE 3
967;Gómez et al.;null;BE 3
968;Gómez et al.;null;BE 3
969;Gómez et al.;null;BE 3
970;Gómez et al.;null;BE 3
971;Gómez et al.;null;BE 3
972;Gómez et al.;null;BE 3
973;Gómez et al.;null;BE 3
974;Gómez et al.;null;BE 3
975;Gómez et al.;null;BE 3
976;Gómez et al.;null;BE 3
977;Gómez et al.;null;BE 3
978;Gómez et al.;null;BE 3
979;Gómez et al.;null;BE 3
980;Gómez et al.;null;BE 3
981;Gómez et al.;null;BE 3
982;Gómez et al.;null;BE 3
983;Gómez et al.;null;BE 3
984;Gómez et al.;null;BE 3
985;Gómez et al.;null;BE 3
986;Gómez et al.;null;BE 3
987;Gómez et al.;null;BE 3
988;Gómez et al.;null;BE 3
989;Gómez et al.;null;BE 3
990;Gómez et al.;null;BE 3
991;Gómez et al.;null;BE 3
992;Gómez et al.;null;BE 3
993;Gómez et al.;null;BE 3
994;Gómez et al.;null;BE 3
995;Gómez et al.;null;BE 3
996;Gómez et al.;null;BE 3
997;Gómez et al.;null;BE 3
998;Gómez et al.;null;BE 3
999;Gómez et al.;null;BE 3
1000;Gómez et al.;null;BE 3
1001;Gómez et al.;null;BE 3
1002;Gómez et al.;null;BE 3
1003;Gómez et al.;null;BE 3
1004;Gómez et al.;null;BE 3
1005;Gómez et al.;null;BE 3
1006;Gómez et al.;null;BE 3
1007;Gómez et al.;null;BE 3
1008;Gómez et al.;null;BE 3
1009;Gómez et al.;null;BE 3
1010;Gómez et al.;null;BE 3
1011;Gómez et al.;null;BE 3
1012;Gómez et al.;null;BE 3
1013;Gómez et al.;null;BE 3
1014;Gómez et al.;null;BE 3
1015;Gómez et al.;null;BE 3
1016;Gómez et al.;null;BE 3
1017;Gómez et al.;null;BE 3
1018;Gómez et al.;null;BE 3
1019;Gómez et al.;null;BE 3
1020;Gómez et al.;null;BE 3
1021;Gómez et al.;null;BE 3
1022;Gómez et al.;null;BE 3
1023;Gómez et al.;null;BE 3
1024;Gómez et al.;null;BE 3
1025;Gómez et al.;null;BE 3
1026;Gómez et al.;null;BE 3
1027;Gómez et al.;null;BE 3
1028;Gómez et al.;null;BE 3
1029;Gómez et al.;null;BE 3
1030;Gómez et al.;null;BE 3
1031;Gómez et al.;null;BE 3
1032;Gómez et al.;null;BE 3
1033;Gómez et al.;null;BE 3
1034;Gómez et al.;null;BE 3
1035;Gómez et al.;null;BE 3
1036;Gómez et al.;null;BE 3
1037;Gómez et al.;null;BE 3
1038;Gómez et al.;null;BE 3
1039;Gómez et al.;null;BE 3
1040;Gómez et al.;null;BE 3
1041;Gómez et al.;null;BE 3
1042;Gómez et al.;null;BE 3
1043;Gómez et al.;null;BE 3
1044;Gómez et al.;null;BE 3
1045;Gómez et al.;null;BE 3
1046;Gómez et al.;null;BE 3
1047;Gómez et al.;null;BE 3
1048;Gómez et al.;null;BE 3
1049;Gómez et al.;null;BE 3
1050;Gómez et al.;null;BE 3
1051;Gómez et al.;null;BE 3
1052;Gómez et al.;null;BE 3
1053;Gómez et al.;null;BE 3
1054;Gómez et al.;null;BE 3
1055;Gómez et al.;null;BE 3
1056;Gómez et al.;null;BE 3
1057;Gómez et al.;null;BE 3
1058;Gómez et al.;null;BE 3
1059;Gómez et al.;null;BE 3
1060;Gómez et al.;null;BE 3
1061;Gómez et al.;null;BE 3
1062;Gómez et al.;null;BE 3
1063;Gómez et al.;null;BE 3
1064;Gómez et al.;null;BE 3
1065;Gómez et al.;null;BE 3
1066;Gómez et al.;null;BE 3
1067;Gómez et al.;null;BE 3
1068;Gómez et al.;null;BE 3
1069;Gómez et al.;null;BE 3
1070;Gómez et al.;null;BE 3
1071;Gómez et al.;null;BE 3
1072;Gómez et al.;null;BE 3
1073;Gómez et al.;null;BE 3
1074;Gómez et al.;null;BE 3
1075;Gómez et al.;null;BE 3
1076;Gómez et al.;null;BE 3
1077;Gómez et al.;null;BE 3
1078;Gómez et al.;null;BE 3
1079;Gómez et al.;null;BE 3
1080;Gómez et al.;null;BE 3
1081;Gómez et al.;null;BE 3
1082;Gómez et al.;null;BE 3
1083;Gómez et al.;null;BE 3
1084;Gómez et al.;null;BE 3
1085;Gómez et al.;null;BE 3
1086;Gómez et al.;null;BE 3
1087;Gómez et al.;null;BE 3
1088;Gómez et al.;null;BE 3
1089;Gómez et al.;null;BE 3
1090;Gómez et al.;null;BE 3
1091;Gómez et al.;null;BE 3
1092;Gómez et al.;null;BE 3
1093;Gómez et al.;null;BE 3
1094;Gómez et al.;null;BE 3
1095;Gómez et al.;null;BE 3
1096;Gómez et al.;null;BE 3
1097;Gómez et al.;null;BE 3
1098;Gómez et al.;null;BE 3
1099;Gómez et al.;null;BE 3
1100;Gómez et al.;null;BE 3
1101;Gómez et al.;null;BE 3
1102;Gómez et al.;null;BE 3
1103;Gómez et al.;null;BE 3
1104;Gómez et al.;null;BE 3
1105;Gómez et al.;null;BE 3
1106;Gómez et al.;null;BE 3
1107;Gómez et al.;null;BE 3
1108;Gómez et al.;null;BE 3
1109;Gómez et al.;null;BE 3
1110;Gómez et al.;null;BE 3
1111;Gómez et al.;null;BE 3
1112;Gómez et al.;null;BE 3
1113;Gómez et al.;null;BE 3
1114;Gómez et al.;null;BE 3
1115;Gómez et al.;null;BE 3
1116;Gómez et al.;null;BE 3
1117;Gómez et al.;null;BE 3
1118;Gómez et al.;null;BE 3
1119;Gómez et al.;null;BE 3
1120;Gómez et al.;null;BE 3
1121;Gómez et al.;null;BE 3
1122;Gómez et al.;null;BE 3
1123;Gómez et al.;null;BE 3
1124;Gómez et al.;null;BE 3
1125;Gómez et al.;null;BE 3
1126;Gómez et al.;null;BE 3
1127;Gómez et al.;null;BE 3
1128;Gómez et al.;null;BE 3
1129;Gómez et al.;null;BE 3
1130;Gómez et al.;null;BE 3
1131;Gómez et al.;null;BE 3
1132;Gómez et al.;null;BE 3
1133;Gómez et al.;null;BE 3
1134;Gómez et al.;null;BE 3
1135;Gómez et al.;null;BE 3
1136;Gómez et al.;null;BE 3
1137;Gómez et al.;null;BE 3
1138;Gómez et al.;null;BE 3
1139;Gómez et al.;null;BE 3
1140;Gómez et al.;null;BE 3
1141;Gómez et al.;null;BE 3
1142;Gómez et al.;null;BE 3
1143;Gómez et al.;null;BE 3
1144;Gómez et al.;null;BE 3
1145;Gómez et al.;null;BE 3
1146;Gómez et al.;null;BE 3
1147;Gómez et al.;null;BE 3
1148;Gómez et al.;null;BE 3
1149;Gómez et al.;null;BE 3
1150;Gómez et al.;null;BE 3
1151;Gómez et al.;null;BE 3
1152;Gómez et al.;null;BE 3
1153;Gómez et al.;null;BE 3
1154;Gómez et al.;null;BE 3
1155;Gómez et al.;null;BE 3
1156;Gómez et al.;null;BE 3
1157;Gómez et al.;null;BE 3
1158;Gómez et al.;null;BE 3
1159;Gómez et al.;null;BE 3
1160;Gómez et al.;null;BE 3
1161;Gómez et al.;null;BE 3
1162;Gómez et al.;null;BE 3
1163;Gómez et al.;null;BE 3
1164;Gómez et al.;null;BE 3
1165;Gómez et al.;null;BE 3
1166;Gómez et al.;null;BE 3
1167;Gómez et al.;null;BE 3
1168;Gómez et al.;null;BE 3
1169;Gómez et al.;null;BE 3
1170;Gómez et al.;null;BE 3
1171;Gómez et al.;null;BE 3
1172;Gómez et al.;null;BE 3
1173;Gómez et al.;null;BE 3
1174;Gómez et al.;null;BE 3
1175;Gómez et al.;null;BE 3
1176;Gómez et al.;null;BE 3
1177;Gómez et al.;null;BE 3
1178;Gómez et al.;null;BE 3
1179;Gómez et al.;null;BE 3
1180;Gómez et al.;null;BE 3
1181;Gómez et al.;null;BE 3
1182;Gómez et al.;null;BE 3
1183;Gómez et al.;null;BE 3
1184;Gómez et al.;null;BE 3
1185;Gómez et al.;null;BE 3
1186;Gómez et al.;null;BE 3
1187;Gómez et al.;null;BE 3
1188;Gómez et al.;null;BE 3
1189;Gómez et al.;null;BE 3
1190;Gómez et al.;null;BE 3
1191;Gómez et al.;null;BE 3
1192;Gómez et al.;null;BE 3
1193;Gómez et al.;null;BE 3
1194;Gómez et al.;null;BE 3
1195;Gómez et al.;null;BE 3
1196;Gómez et al.;null;BE 3
1197;Gómez et al.;null;BE 3
1198;Gómez et al.;null;BE 3
1199;Gómez et al.;null;BE 3
1200;Gómez et al.;null;BE 3
1201;Gómez et al.;null;BE 3
1202;Gómez et al.;null;BE 3
1203;Gómez et al.;null;BE 3
1204;Gómez et al.;null;BE 3
1205;Gómez et al.;null;BE 3
1206;Gómez et al.;null;BE 3
1207;Gómez et al.;null;BE 3
1208;Gómez et al.;null;BE 3
1209;Gómez et al.;null;BE 3
1210;Gómez et al.;null;BE 3
1211;Gómez et al.;58.25;BE 3
1212;Gómez et al.;308.942;BE 3
1213;Gómez et al.;350.917;BE 3
1214;Gómez et al.;350.531;BE 3
1215;Gómez et al.;347.37;BE 3
1216;Gómez et al.;347.721;BE 3
1217;Gómez et al.;750.29;BE 3
1218;Gómez et al.;431.374;BE 3
1219;Gómez et al.;546.348;BE 3
1220;Gómez et al.;1643.25;BE 3
1221;Gómez et al.;2604.073;BE 3
1222;Gómez et al.;3583.304;BE 3
1223;Gómez et al.;4494.624;BE 3
1224;Gómez et al.;5679.872;BE 3
1225;Gómez et al.;6627.5380000000005;BE 3
1226;Gómez et al.;null;BE 3
1227;Gómez et al.;7379.178;BE 3
1228;Gómez et al.;9322.059;BE 3
1229;Gómez et al.;3857.2039999999997;BE 3
1230;Gómez et al.;259.119;BE 3
1231;Gómez et al.;272.63;BE 3
1232;Gómez et al.;260.585;BE 3
1233;Gómez et al.;null;BE 3
1234;Gómez et al.;260.853;BE 3
1235;Gómez et al.;256.555;BE 3
1236;Gómez et al.;247.36;BE 3
1237;Gómez et al.;300.343;BE 3
1238;Gómez et al.;1237.054;BE 3
1239;Gómez et al.;348.656;BE 3
1240;Gómez et al.;172.871;BE 3
1241;Gómez et al.;156.935;BE 3
1242;Gómez et al.;116.632;BE 3
1243;Gómez et al.;269.389;BE 3
1244;Gómez et al.;514.614;BE 3
1245;Gómez et al.;618.783;BE 3
1246;Gómez et al.;null;BE 3
1247;Gómez et al.;510.277;BE 3
1248;Gómez et al.;525.95;BE 3
1249;Gómez et al.;532.556;BE 3
1250;Gómez et al.;493.124;BE 3
1251;Gómez et al.;514.002;BE 3
1252;Gómez et al.;510.87;BE 3
1253;Gómez et al.;532.401;BE 3
1254;Gómez et al.;548.813;BE 3
1255;Gómez et al.;470.4;BE 3
1256;Gómez et al.;70.831;BE 3
1257;Gómez et al.;163.057;BE 3
1258;Gómez et al.;null;BE 3
1259;Gómez et al.;83.596;BE 3
1260;Gómez et al.;177.348;BE 3
1261;Gómez et al.;418.154;BE 3
1262;Gómez et al.;445.984;BE 3
1263;Gómez et al.;488.955;BE 3
1264;Gómez et al.;477.414;BE 3
1265;Gómez et al.;492.242;BE 3
1266;Gómez et al.;491.891;BE 3
1267;Gómez et al.;493.954;BE 3
1268;Gómez et al.;476.684;BE 3
1269;Gómez et al.;491.549;BE 3
1270;Gómez et al.;486.263;BE 3
1271;Gómez et al.;488.23;BE 3
1272;Gómez et al.;504.42;BE 3
1273;Gómez et al.;493.31;BE 3
1274;Gómez et al.;null;BE 3
1275;Gómez et al.;495.365;BE 3
1276;Gómez et al.;483.017;BE 3
1277;Gómez et al.;739.76;BE 3
1278;Gómez et al.;1534.38;BE 3
1279;Gómez et al.;1416.743;BE 3
1280;Gómez et al.;927.154;BE 3
1281;Gómez et al.;731.17;BE 3
1282;Gómez et al.;694.87;BE 3
1283;Gómez et al.;722.485;BE 3
1284;Gómez et al.;702.628;BE 3
1285;Gómez et al.;693.625;BE 3
1286;Gómez et al.;721.845;BE 3
1287;Gómez et al.;696.005;BE 3
1288;Gómez et al.;688.438;BE 3
1289;Gómez et al.;687.422;BE 3
1290;Gómez et al.;719.582;BE 3
1291;Gómez et al.;null;BE 3
1292;Gómez et al.;740.07;BE 3
1293;Gómez et al.;755.303;BE 3
1294;Gómez et al.;740.777;BE 3
1295;Gómez et al.;728.734;BE 3
1296;Gómez et al.;683.563;BE 3
1297;Gómez et al.;766.451;BE 3
1298;Gómez et al.;1878.7179999999998;BE 3
1299;Gómez et al.;2825.438;BE 3
1300;Gómez et al.;4040.311;BE 3
1301;Gómez et al.;2460.401;BE 3
1302;Gómez et al.;1190.887;BE 3
1303;Gómez et al.;1157.559;BE 3
1304;Gómez et al.;1262.5430000000001;BE 3
1305;Gómez et al.;1229.551;BE 3
1306;Gómez et al.;null;BE 3
1307;Gómez et al.;1220.035;BE 3
1308;Gómez et al.;1256.995;BE 3
1309;Gómez et al.;1261.436;BE 3
1310;Gómez et al.;798.384;BE 3
1311;Gómez et al.;216.901;BE 3
1312;Gómez et al.;26.912;BE 3
1313;Gómez et al.;0.055;BE 3
1314;Gómez et al.;0.06;BE 3
1315;Gómez et al.;0.076;BE 3
1316;Gómez et al.;0.049;BE 3
1317;Gómez et al.;163.633;BE 3
1318;Gómez et al.;null;BE 3
1319;Gómez et al.;124.114;BE 3
1320;Gómez et al.;338.935;BE 3
1321;Gómez et al.;378.372;BE 3
1322;Gómez et al.;349.109;BE 3
1323;Gómez et al.;331.291;BE 3
1324;Gómez et al.;328.594;BE 3
1325;Gómez et al.;359.686;BE 3
1326;Gómez et al.;346.8;BE 3
1327;Gómez et al.;361.386;BE 3
1328;Gómez et al.;359.209;BE 3
1329;Gómez et al.;340.145;BE 3
1330;Gómez et al.;null;BE 3
1331;Gómez et al.;null;BE 3
1332;Gómez et al.;null;BE 3
1333;Gómez et al.;null;BE 3
1334;Gómez et al.;null;BE 3
1335;Gómez et al.;null;BE 3
1336;Gómez et al.;null;BE 3
1337;Gómez et al.;null;BE 3
1338;Gómez et al.;null;BE 3
1339;Gómez et al.;null;BE 3
1340;Gómez et al.;null;BE 3
1341;Gómez et al.;null;BE 3
1342;Gómez et al.;null;BE 3
1343;Gómez et al.;null;BE 3
1344;Gómez et al.;null;BE 3
1345;Gómez et al.;null;BE 3
1346;Gómez et al.;null;BE 3
1347;Gómez et al.;null;BE 3
1348;Gómez et al.;null;BE 3
1349;Gómez et al.;null;BE 3
1350;Gómez et al.;null;BE 3
1351;Gómez et al.;null;BE 3
1352;Gómez et al.;null;BE 3
1353;Gómez et al.;null;BE 3
1354;Gómez et al.;null;BE 3
1355;Gómez et al.;null;BE 3
1356;Gómez et al.;null;BE 3
1357;Gómez et al.;null;BE 3
1358;Gómez et al.;null;BE 3
1359;Gómez et al.;null;BE 3
1360;Gómez et al.;null;BE 3
1361;Gómez et al.;null;BE 3
1362;Gómez et al.;null;BE 3
1363;Gómez et al.;null;BE 3
1364;Gómez et al.;null;BE 3
1365;Gómez et al.;null;BE 3
1366;Gómez et al.;null;BE 3
1367;Gómez et al.;null;BE 3
1368;Gómez et al.;null;BE 3
1369;Gómez et al.;null;BE 3
1370;Gómez et al.;null;BE 3
1371;Gómez et al.;null;BE 3
1372;Gómez et al.;null;BE 3
1373;Gómez et al.;null;BE 3
1374;Gómez et al.;null;BE 3
1375;Gómez et al.;null;BE 3
1376;Gómez et al.;null;BE 3
1377;Gómez et al.;null;BE 3
1378;Gómez et al.;null;BE 3
1379;Gómez et al.;null;BE 3
1380;Gómez et al.;null;BE 3
1381;Gómez et al.;null;BE 3
1382;Gómez et al.;null;BE 3
1383;Gómez et al.;null;BE 3
1384;Gómez et al.;null;BE 3
1385;Gómez et al.;null;BE 3
1386;Gómez et al.;null;BE 3
1387;Gómez et al.;null;BE 3
1388;Gómez et al.;null;BE 3
1389;Gómez et al.;null;BE 3
1390;Gómez et al.;null;BE 3
1391;Gómez et al.;null;BE 3
1392;Gómez et al.;null;BE 3
1393;Gómez et al.;null;BE 3
1394;Gómez et al.;null;BE 3
1395;Gómez et al.;null;BE 3
1396;Gómez et al.;null;BE 3
1397;Gómez et al.;null;BE 3
1398;Gómez et al.;null;BE 3
1399;Gómez et al.;null;BE 3
1400;Gómez et al.;null;BE 3
1401;Gómez et al.;null;BE 3
1402;Gómez et al.;null;BE 3
1403;Gómez et al.;null;BE 3
1404;Gómez et al.;null;BE 3
1405;Gómez et al.;null;BE 3
1406;Gómez et al.;null;BE 3
1407;Gómez et al.;null;BE 3
1408;Gómez et al.;null;BE 3
1409;Gómez et al.;null;BE 3
1410;Gómez et al.;null;BE 3
1411;Gómez et al.;null;BE 3
1412;Gómez et al.;null;BE 3
1413;Gómez et al.;8.795;BE 3
1414;Gómez et al.;788.228;BE 3
1415;Gómez et al.;880.572;BE 3
1416;Gómez et al.;921.5;BE 3
1417;Gómez et al.;1098.483;BE 3
1418;Gómez et al.;1887.528;BE 3
1419;Gómez et al.;2825.38;BE 3
1420;Gómez et al.;2151.92;BE 3
1421;Gómez et al.;1223.196;BE 3
1422;Gómez et al.;1180.266;BE 3
1423;Gómez et al.;1205.319;BE 3
1424;Gómez et al.;1272.787;BE 3
1425;Gómez et al.;1365.061;BE 3
1426;Gómez et al.;1308.06;BE 3
1427;Gómez et al.;1210.999;BE 3
1428;Gómez et al.;1209.939;BE 3
1429;Gómez et al.;1217.093;BE 3
1430;Gómez et al.;1176.663;BE 3
1431;Gómez et al.;1200.939;BE 3
1432;Gómez et al.;1163.896;BE 3
1433;Gómez et al.;1179.414;BE 3
1434;Gómez et al.;1239.279;BE 3
1435;Gómez et al.;1218.4180000000001;BE 3
1436;Gómez et al.;null;BE 3
1437;Gómez et al.;1260.24;BE 3
1438;Gómez et al.;2381.739;BE 3
1439;Gómez et al.;null;BE 3
1440;Gómez et al.;4273.83;BE 3
1441;Gómez et al.;4998.577;BE 3
1442;Gómez et al.;2246.93;BE 3
1443;Gómez et al.;1603.6019999999999;BE 3
1444;Gómez et al.;1956.567;BE 3
1445;Gómez et al.;1930.5929999999998;BE 3
1446;Gómez et al.;1896.088;BE 3
1447;Gómez et al.;null;BE 3
1448;Gómez et al.;1908.525;BE 3
1449;Gómez et al.;1757.185;BE 3
1450;Gómez et al.;1746.1680000000001;BE 3
1451;Gómez et al.;1886.7559999999999;BE 3
1452;Gómez et al.;1959.591;BE 3
1453;Gómez et al.;1931.42;BE 3
1454;Gómez et al.;1799.181;BE 3
1455;Gómez et al.;1816.33;BE 3
1456;Gómez et al.;null;BE 3
1457;Gómez et al.;1949.659;BE 3
1458;Gómez et al.;null;BE 3
1459;Gómez et al.;3205.42;BE 3
1460;Gómez et al.;4054.378;BE 3
1461;Gómez et al.;4367.79;BE 3
1462;Gómez et al.;4804.796;BE 3
1463;Gómez et al.;3793.556;BE 3
1464;Gómez et al.;3186.208;BE 3
1465;Gómez et al.;null;BE 3
1466;Gómez et al.;1526.4160000000002;BE 3
1467;Gómez et al.;1595.008;BE 3
1468;Gómez et al.;891.378;BE 3
1469;Gómez et al.;908.663;BE 3
1470;Gómez et al.;940.342;BE 3
1471;Gómez et al.;null;BE 3
1472;Gómez et al.;914.394;BE 3
1473;Gómez et al.;924.757;BE 3
1474;Gómez et al.;884.206;BE 3
1475;Gómez et al.;842.289;BE 3
1476;Gómez et al.;865.96;BE 3
1477;Gómez et al.;1094.8029999999999;BE 3
1478;Gómez et al.;1214.408;BE 3
1479;Gómez et al.;null;BE 3
1480;Gómez et al.;600.78;BE 3
1481;Gómez et al.;673.123;BE 3
1482;Gómez et al.;654.974;BE 3
1483;Gómez et al.;774.415;BE 3
1484;Gómez et al.;1304.313;BE 3
1485;Gómez et al.;2058.962;BE 3
1486;Gómez et al.;2199.07;BE 3
1487;Gómez et al.;null;BE 3
1488;Gómez et al.;624.164;BE 3
1489;Gómez et al.;null;BE 3
1490;Gómez et al.;615.897;BE 3
1491;Gómez et al.;600.568;BE 3
1492;Gómez et al.;609.478;BE 3
1493;Gómez et al.;641.124;BE 3
1494;Gómez et al.;617.771;BE 3
1495;Gómez et al.;null;BE 3
1496;Gómez et al.;620.862;BE 3
1497;Gómez et al.;848.352;BE 3
1498;Gómez et al.;2191.201;BE 3
1499;Gómez et al.;2671.641;BE 3
1500;Gómez et al.;3404.822;BE 3
1501;Gómez et al.;1135.202;BE 3
1502;Gómez et al.;989.901;BE 3
1503;Gómez et al.;907.051;BE 3
1504;Gómez et al.;904.444;BE 3
1505;Gómez et al.;912.246;BE 3
1506;Gómez et al.;902.587;BE 3
1507;Gómez et al.;903.873;BE 3
1508;Gómez et al.;897.482;BE 3
1509;Gómez et al.;891.574;BE 3
1510;Gómez et al.;902.184;BE 3
1511;Gómez et al.;null;BE 3
1512;Gómez et al.;913.411;BE 3
1513;Gómez et al.;901.837;BE 3
1514;Gómez et al.;903.055;BE 3
1515;Gómez et al.;904.441;BE 3
1516;Gómez et al.;null;BE 3
1517;Gómez et al.;973.611;BE 3
1518;Gómez et al.;null;BE 3
1519;Gómez et al.;2390.335;BE 3
1520;Gómez et al.;2742.349;BE 3
1521;Gómez et al.;940.775;BE 3
1522;Gómez et al.;993.371;BE 3
1523;Gómez et al.;1033.779;BE 3
1524;Gómez et al.;null;BE 3
1525;Gómez et al.;1008.182;BE 3
1526;Gómez et al.;1108.311;BE 3
1527;Gómez et al.;1136.041;BE 3
1528;Gómez et al.;1138.132;BE 3
1529;Gómez et al.;1161.2640000000001;BE 3
1530;Gómez et al.;1148.491;BE 3
1531;Gómez et al.;null;BE 3
1532;Gómez et al.;1054.603;BE 3
1533;Gómez et al.;1059.856;BE 3
1534;Gómez et al.;888.176;BE 3
1535;Gómez et al.;799.455;BE 3
1536;Gómez et al.;864.442;BE 3
1537;Gómez et al.;1363.63;BE 3
1538;Gómez et al.;null;BE 3
1539;Gómez et al.;1779.5320000000002;BE 3
1540;Gómez et al.;3845.986;BE 3
1541;Gómez et al.;3271.673;BE 3
1542;Gómez et al.;1398.193;BE 3
1543;Gómez et al.;1416.039;BE 3
1544;Gómez et al.;1431.784;BE 3
1545;Gómez et al.;1401.094;BE 3
1546;Gómez et al.;1216.75;BE 3
1547;Gómez et al.;1173.061;BE 3
1548;Gómez et al.;1193.184;BE 3
1549;Gómez et al.;1189.882;BE 3
1550;Gómez et al.;1172.496;BE 3
1551;Gómez et al.;null;BE 3
1552;Gómez et al.;1121.564;BE 3
1553;Gómez et al.;null;BE 3
1554;Gómez et al.;1168.598;BE 3
1555;Gómez et al.;1135.376;BE 3
1556;Gómez et al.;1174.964;BE 3
1557;Gómez et al.;1296.287;BE 3
1558;Gómez et al.;2520.773;BE 3
1559;Gómez et al.;3286.173;BE 3
