#;approach;throughput;slice
1;Gómez et al.;null;BE 1
2;Gómez et al.;null;BE 1
3;Gómez et al.;null;BE 1
4;Gómez et al.;null;BE 1
5;Gómez et al.;null;BE 1
6;Gómez et al.;null;BE 1
7;Gómez et al.;null;BE 1
8;Gómez et al.;null;BE 1
9;Gómez et al.;null;BE 1
10;Gómez et al.;null;BE 1
11;Gómez et al.;null;BE 1
12;Gómez et al.;null;BE 1
13;Gómez et al.;null;BE 1
14;Gómez et al.;null;BE 1
15;Gómez et al.;null;BE 1
16;Gómez et al.;null;BE 1
17;Gómez et al.;null;BE 1
18;Gómez et al.;null;BE 1
19;Gómez et al.;null;BE 1
20;Gómez et al.;null;BE 1
21;Gómez et al.;null;BE 1
22;Gómez et al.;null;BE 1
23;Gómez et al.;null;BE 1
24;Gómez et al.;null;BE 1
25;Gómez et al.;null;BE 1
26;Gómez et al.;null;BE 1
27;Gómez et al.;null;BE 1
28;Gómez et al.;null;BE 1
29;Gómez et al.;null;BE 1
30;Gómez et al.;null;BE 1
31;Gómez et al.;null;BE 1
32;Gómez et al.;null;BE 1
33;Gómez et al.;null;BE 1
34;Gómez et al.;null;BE 1
35;Gómez et al.;null;BE 1
36;Gómez et al.;null;BE 1
37;Gómez et al.;null;BE 1
38;Gómez et al.;null;BE 1
39;Gómez et al.;null;BE 1
40;Gómez et al.;null;BE 1
41;Gómez et al.;null;BE 1
42;Gómez et al.;null;BE 1
43;Gómez et al.;null;BE 1
44;Gómez et al.;null;BE 1
45;Gómez et al.;null;BE 1
46;Gómez et al.;null;BE 1
47;Gómez et al.;null;BE 1
48;Gómez et al.;null;BE 1
49;Gómez et al.;null;BE 1
50;Gómez et al.;null;BE 1
51;Gómez et al.;null;BE 1
52;Gómez et al.;null;BE 1
53;Gómez et al.;null;BE 1
54;Gómez et al.;null;BE 1
55;Gómez et al.;null;BE 1
56;Gómez et al.;null;BE 1
57;Gómez et al.;null;BE 1
58;Gómez et al.;null;BE 1
59;Gómez et al.;null;BE 1
60;Gómez et al.;null;BE 1
61;Gómez et al.;null;BE 1
62;Gómez et al.;null;BE 1
63;Gómez et al.;null;BE 1
64;Gómez et al.;null;BE 1
65;Gómez et al.;null;BE 1
66;Gómez et al.;null;BE 1
67;Gómez et al.;null;BE 1
68;Gómez et al.;null;BE 1
69;Gómez et al.;null;BE 1
70;Gómez et al.;null;BE 1
71;Gómez et al.;0;BE 1
72;Gómez et al.;0;BE 1
73;Gómez et al.;0;BE 1
74;Gómez et al.;0;BE 1
75;Gómez et al.;0;BE 1
76;Gómez et al.;null;BE 1
77;Gómez et al.;null;BE 1
78;Gómez et al.;0;BE 1
79;Gómez et al.;0;BE 1
80;Gómez et al.;0;BE 1
81;Gómez et al.;9.732080619;BE 1
82;Gómez et al.;2.864099662;BE 1
83;Gómez et al.;3.329978763;BE 1
84;Gómez et al.;2.922801787;BE 1
85;Gómez et al.;4.901429248;BE 1
86;Gómez et al.;3.911907357;BE 1
87;Gómez et al.;4.123477762;BE 1
88;Gómez et al.;3.224121041;BE 1
89;Gómez et al.;3.730253564;BE 1
90;Gómez et al.;2.374562205;BE 1
91;Gómez et al.;2.749342422;BE 1
92;Gómez et al.;1.513459221;BE 1
93;Gómez et al.;1.273705093;BE 1
94;Gómez et al.;0.943103623;BE 1
95;Gómez et al.;1.373570606;BE 1
96;Gómez et al.;null;BE 1
97;Gómez et al.;null;BE 1
98;Gómez et al.;null;BE 1
99;Gómez et al.;0;BE 1
100;Gómez et al.;0;BE 1
101;Gómez et al.;0;BE 1
102;Gómez et al.;0;BE 1
103;Gómez et al.;0;BE 1
104;Gómez et al.;0;BE 1
105;Gómez et al.;0;BE 1
106;Gómez et al.;null;BE 1
107;Gómez et al.;0;BE 1
108;Gómez et al.;0;BE 1
109;Gómez et al.;0;BE 1
110;Gómez et al.;0;BE 1
111;Gómez et al.;0;BE 1
112;Gómez et al.;0;BE 1
113;Gómez et al.;0;BE 1
114;Gómez et al.;0;BE 1
115;Gómez et al.;0;BE 1
116;Gómez et al.;null;BE 1
117;Gómez et al.;null;BE 1
118;Gómez et al.;0;BE 1
119;Gómez et al.;0;BE 1
120;Gómez et al.;0;BE 1
121;Gómez et al.;null;BE 1
122;Gómez et al.;20.23700723;BE 1
123;Gómez et al.;4.697985139;BE 1
124;Gómez et al.;3.488556696;BE 1
125;Gómez et al.;3.991113512;BE 1
126;Gómez et al.;2.612224831;BE 1
127;Gómez et al.;5.898812943;BE 1
128;Gómez et al.;3.717164362;BE 1
129;Gómez et al.;4.583346355;BE 1
130;Gómez et al.;3.974321444;BE 1
131;Gómez et al.;4.965357379;BE 1
132;Gómez et al.;4.122344858;BE 1
133;Gómez et al.;4.309468444;BE 1
134;Gómez et al.;5.113042936;BE 1
135;Gómez et al.;3.939932348;BE 1
136;Gómez et al.;null;BE 1
137;Gómez et al.;null;BE 1
138;Gómez et al.;null;BE 1
139;Gómez et al.;0;BE 1
140;Gómez et al.;0;BE 1
141;Gómez et al.;0;BE 1
142;Gómez et al.;0;BE 1
143;Gómez et al.;0;BE 1
144;Gómez et al.;null;BE 1
145;Gómez et al.;0;BE 1
146;Gómez et al.;0;BE 1
147;Gómez et al.;0;BE 1
148;Gómez et al.;0;BE 1
149;Gómez et al.;0;BE 1
150;Gómez et al.;null;BE 1
151;Gómez et al.;0;BE 1
152;Gómez et al.;108.4089768;BE 1
153;Gómez et al.;3.114357286;BE 1
154;Gómez et al.;2.777831487;BE 1
155;Gómez et al.;6.216603001;BE 1
156;Gómez et al.;null;BE 1
157;Gómez et al.;null;BE 1
158;Gómez et al.;null;BE 1
159;Gómez et al.;0;BE 1
160;Gómez et al.;0;BE 1
161;Gómez et al.;0;BE 1
162;Gómez et al.;null;BE 1
163;Gómez et al.;0;BE 1
164;Gómez et al.;0;BE 1
165;Gómez et al.;0;BE 1
166;Gómez et al.;null;BE 1
167;Gómez et al.;0;BE 1
168;Gómez et al.;0;BE 1
169;Gómez et al.;0;BE 1
170;Gómez et al.;0;BE 1
171;Gómez et al.;0;BE 1
172;Gómez et al.;0;BE 1
173;Gómez et al.;0;BE 1
174;Gómez et al.;0;BE 1
175;Gómez et al.;34.16288888;BE 1
176;Gómez et al.;null;BE 1
177;Gómez et al.;null;BE 1
178;Gómez et al.;null;BE 1
179;Gómez et al.;0;BE 1
180;Gómez et al.;0;BE 1
181;Gómez et al.;46.52889284;BE 1
182;Gómez et al.;9.650304681;BE 1
183;Gómez et al.;9.725807837;BE 1
184;Gómez et al.;9.200462398;BE 1
185;Gómez et al.;11.40209518;BE 1
186;Gómez et al.;null;BE 1
187;Gómez et al.;15.29736925;BE 1
188;Gómez et al.;9.79812863;BE 1
189;Gómez et al.;8.187084267;BE 1
190;Gómez et al.;11.30156628;BE 1
191;Gómez et al.;10.08884759;BE 1
192;Gómez et al.;9.411938368;BE 1
193;Gómez et al.;9.364383861;BE 1
194;Gómez et al.;11.39711801;BE 1
195;Gómez et al.;8.796814478;BE 1
196;Gómez et al.;null;BE 1
197;Gómez et al.;null;BE 1
198;Gómez et al.;null;BE 1
199;Gómez et al.;0;BE 1
200;Gómez et al.;0;BE 1
201;Gómez et al.;0;BE 1
202;Gómez et al.;0;BE 1
203;Gómez et al.;0;BE 1
204;Gómez et al.;0;BE 1
205;Gómez et al.;null;BE 1
206;Gómez et al.;0;BE 1
207;Gómez et al.;0;BE 1
208;Gómez et al.;0;BE 1
209;Gómez et al.;0;BE 1
210;Gómez et al.;0;BE 1
211;Gómez et al.;14.73434196;BE 1
212;Gómez et al.;0.323104489;BE 1
213;Gómez et al.;0.049506762;BE 1
214;Gómez et al.;0.017808841;BE 1
215;Gómez et al.;0.009239492;BE 1
216;Gómez et al.;null;BE 1
217;Gómez et al.;null;BE 1
218;Gómez et al.;null;BE 1
219;Gómez et al.;0;BE 1
220;Gómez et al.;0;BE 1
221;Gómez et al.;0;BE 1
222;Gómez et al.;null;BE 1
223;Gómez et al.;0;BE 1
224;Gómez et al.;14.74996021;BE 1
225;Gómez et al.;1.398349082;BE 1
226;Gómez et al.;1.829152245;BE 1
227;Gómez et al.;2.030079821;BE 1
228;Gómez et al.;2.000627717;BE 1
229;Gómez et al.;2.607549775;BE 1
230;Gómez et al.;1.825274998;BE 1
231;Gómez et al.;1.586116883;BE 1
232;Gómez et al.;2.017784169;BE 1
233;Gómez et al.;2.31014647;BE 1
234;Gómez et al.;1.903168857;BE 1
235;Gómez et al.;2.383094696;BE 1
236;Gómez et al.;null;BE 1
237;Gómez et al.;null;BE 1
238;Gómez et al.;null;BE 1
239;Gómez et al.;0;BE 1
240;Gómez et al.;0;BE 1
241;Gómez et al.;2.699467159;BE 1
242;Gómez et al.;5.866061856;BE 1
243;Gómez et al.;5.480479982;BE 1
244;Gómez et al.;5.772691078;BE 1
245;Gómez et al.;5.538009824;BE 1
246;Gómez et al.;4.47395209;BE 1
247;Gómez et al.;5.713761185;BE 1
248;Gómez et al.;5.681173672;BE 1
249;Gómez et al.;5.544992842;BE 1
250;Gómez et al.;5.291781333;BE 1
251;Gómez et al.;5.050428324;BE 1
252;Gómez et al.;5.535186151;BE 1
253;Gómez et al.;5.783920808;BE 1
254;Gómez et al.;5.536063989;BE 1
255;Gómez et al.;5.769662189;BE 1
256;Gómez et al.;null;BE 1
257;Gómez et al.;null;BE 1
258;Gómez et al.;null;BE 1
259;Gómez et al.;0;BE 1
260;Gómez et al.;0;BE 1
261;Gómez et al.;0;BE 1
262;Gómez et al.;0;BE 1
263;Gómez et al.;0;BE 1
264;Gómez et al.;0;BE 1
265;Gómez et al.;0;BE 1
266;Gómez et al.;0;BE 1
267;Gómez et al.;0;BE 1
268;Gómez et al.;0;BE 1
269;Gómez et al.;0;BE 1
270;Gómez et al.;0;BE 1
271;Gómez et al.;null;BE 1
272;Gómez et al.;0;BE 1
273;Gómez et al.;0;BE 1
274;Gómez et al.;0;BE 1
275;Gómez et al.;0;BE 1
276;Gómez et al.;null;BE 1
277;Gómez et al.;null;BE 1
278;Gómez et al.;2.29801328;BE 1
279;Gómez et al.;15.43599806;BE 1
280;Gómez et al.;16.09001817;BE 1
281;Gómez et al.;15.61519009;BE 1
282;Gómez et al.;12.03801423;BE 1
283;Gómez et al.;9.589306023;BE 1
284;Gómez et al.;7.685369377;BE 1
285;Gómez et al.;12.1889525;BE 1
286;Gómez et al.;9.249080199;BE 1
287;Gómez et al.;12.78866079;BE 1
288;Gómez et al.;17.60085854;BE 1
289;Gómez et al.;14.80470715;BE 1
290;Gómez et al.;14.97518083;BE 1
291;Gómez et al.;12.74968546;BE 1
292;Gómez et al.;17.7995686;BE 1
293;Gómez et al.;15.0209482;BE 1
294;Gómez et al.;14.8204889;BE 1
295;Gómez et al.;12.91618571;BE 1
296;Gómez et al.;null;BE 1
297;Gómez et al.;null;BE 1
298;Gómez et al.;null;BE 1
299;Gómez et al.;0;BE 1
300;Gómez et al.;0;BE 1
301;Gómez et al.;0;BE 1
302;Gómez et al.;0;BE 1
303;Gómez et al.;0;BE 1
304;Gómez et al.;0;BE 1
305;Gómez et al.;0;BE 1
306;Gómez et al.;2.580224748;BE 1
307;Gómez et al.;0.005015099;BE 1
308;Gómez et al.;0;BE 1
309;Gómez et al.;0.000353137;BE 1
310;Gómez et al.;0.000532476;BE 1
311;Gómez et al.;0.000298411;BE 1
312;Gómez et al.;0;BE 1
313;Gómez et al.;0.004474964;BE 1
314;Gómez et al.;5.946337524;BE 1
315;Gómez et al.;7.566105049;BE 1
316;Gómez et al.;null;BE 1
317;Gómez et al.;null;BE 1
318;Gómez et al.;null;BE 1
319;Gómez et al.;1.571268991;BE 1
320;Gómez et al.;1.033337497;BE 1
321;Gómez et al.;1.645818261;BE 1
322;Gómez et al.;null;BE 1
323;Gómez et al.;1.235704689;BE 1
324;Gómez et al.;null;BE 1
325;Gómez et al.;1.043451073;BE 1
326;Gómez et al.;1.194283745;BE 1
327;Gómez et al.;1.893795863;BE 1
328;Gómez et al.;1.333770637;BE 1
329;Gómez et al.;1.38880324;BE 1
330;Gómez et al.;1.217552365;BE 1
331;Gómez et al.;1.29489102;BE 1
332;Gómez et al.;0.557392662;BE 1
333;Gómez et al.;0;BE 1
334;Gómez et al.;null;BE 1
335;Gómez et al.;0.163527265;BE 1
336;Gómez et al.;null;BE 1
337;Gómez et al.;null;BE 1
338;Gómez et al.;null;BE 1
339;Gómez et al.;0;BE 1
340;Gómez et al.;0;BE 1
341;Gómez et al.;0;BE 1
342;Gómez et al.;11.73216156;BE 1
343;Gómez et al.;null;BE 1
344;Gómez et al.;3.213761564;BE 1
345;Gómez et al.;1.529029456;BE 1
346;Gómez et al.;1.861878308;BE 1
347;Gómez et al.;2.048334674;BE 1
348;Gómez et al.;1.57347599;BE 1
349;Gómez et al.;1.689911541;BE 1
350;Gómez et al.;2.257282126;BE 1
351;Gómez et al.;null;BE 1
352;Gómez et al.;3.509426146;BE 1
353;Gómez et al.;null;BE 1
354;Gómez et al.;3.413854925;BE 1
355;Gómez et al.;2.076075824;BE 1
356;Gómez et al.;null;BE 1
357;Gómez et al.;null;BE 1
358;Gómez et al.;null;BE 1
359;Gómez et al.;0;BE 1
360;Gómez et al.;0;BE 1
361;Gómez et al.;0;BE 1
362;Gómez et al.;0;BE 1
363;Gómez et al.;0;BE 1
364;Gómez et al.;0;BE 1
365;Gómez et al.;0;BE 1
366;Gómez et al.;0;BE 1
367;Gómez et al.;0;BE 1
368;Gómez et al.;0;BE 1
369;Gómez et al.;0;BE 1
370;Gómez et al.;0;BE 1
371;Gómez et al.;0;BE 1
372;Gómez et al.;0;BE 1
373;Gómez et al.;0;BE 1
374;Gómez et al.;0;BE 1
375;Gómez et al.;0;BE 1
376;Gómez et al.;0;BE 1
377;Gómez et al.;22.11763176;BE 1
378;Gómez et al.;14.61822617;BE 1
379;Gómez et al.;3.527725042;BE 1
380;Gómez et al.;4.284918241;BE 1
381;Gómez et al.;4.633527969;BE 1
382;Gómez et al.;5.890040797;BE 1
383;Gómez et al.;5.207374327;BE 1
384;Gómez et al.;4.162321447;BE 1
385;Gómez et al.;4.871122438;BE 1
386;Gómez et al.;4.976684888;BE 1
387;Gómez et al.;4.152741252;BE 1
388;Gómez et al.;3.477361297;BE 1
389;Gómez et al.;3.144366279;BE 1
390;Gómez et al.;2.799350662;BE 1
391;Gómez et al.;3.275168909;BE 1
392;Gómez et al.;1.361141902;BE 1
393;Gómez et al.;1.240609538;BE 1
394;Gómez et al.;0.611105858;BE 1
395;Gómez et al.;0.987514757;BE 1
396;Gómez et al.;null;BE 1
397;Gómez et al.;null;BE 1
398;Gómez et al.;null;BE 1
399;Gómez et al.;0;BE 1
400;Gómez et al.;0;BE 1
401;Gómez et al.;0;BE 1
402;Gómez et al.;0;BE 1
403;Gómez et al.;0;BE 1
404;Gómez et al.;0;BE 1
405;Gómez et al.;0;BE 1
406;Gómez et al.;0;BE 1
407;Gómez et al.;0;BE 1
408;Gómez et al.;0;BE 1
409;Gómez et al.;0;BE 1
410;Gómez et al.;0;BE 1
411;Gómez et al.;1.985416653;BE 1
412;Gómez et al.;0.123079458;BE 1
413;Gómez et al.;0.186461827;BE 1
414;Gómez et al.;0.155471882;BE 1
415;Gómez et al.;0.189787011;BE 1
416;Gómez et al.;null;BE 1
417;Gómez et al.;null;BE 1
418;Gómez et al.;null;BE 1
419;Gómez et al.;0;BE 1
420;Gómez et al.;0;BE 1
421;Gómez et al.;0;BE 1
422;Gómez et al.;0;BE 1
423;Gómez et al.;0;BE 1
424;Gómez et al.;0;BE 1
425;Gómez et al.;0;BE 1
426;Gómez et al.;0;BE 1
427;Gómez et al.;157.5233462;BE 1
428;Gómez et al.;15.57445483;BE 1
429;Gómez et al.;15.80773789;BE 1
430;Gómez et al.;15.25756395;BE 1
431;Gómez et al.;null;BE 1
432;Gómez et al.;9.689221507;BE 1
433;Gómez et al.;16.0584191;BE 1
434;Gómez et al.;14.87529149;BE 1
435;Gómez et al.;12.70645596;BE 1
436;Gómez et al.;null;BE 1
437;Gómez et al.;null;BE 1
438;Gómez et al.;null;BE 1
439;Gómez et al.;0;BE 1
440;Gómez et al.;0;BE 1
441;Gómez et al.;0;BE 1
442;Gómez et al.;0;BE 1
443;Gómez et al.;0;BE 1
444;Gómez et al.;0;BE 1
445;Gómez et al.;0;BE 1
446;Gómez et al.;0;BE 1
447;Gómez et al.;0;BE 1
448;Gómez et al.;0;BE 1
449;Gómez et al.;0;BE 1
450;Gómez et al.;null;BE 1
451;Gómez et al.;0;BE 1
452;Gómez et al.;1.50784095;BE 1
453;Gómez et al.;1.730937153;BE 1
454;Gómez et al.;1.041577591;BE 1
455;Gómez et al.;2.80079285;BE 1
456;Gómez et al.;null;BE 1
457;Gómez et al.;null;BE 1
458;Gómez et al.;null;BE 1
459;Gómez et al.;0;BE 1
460;Gómez et al.;0;BE 1
461;Gómez et al.;0;BE 1
462;Gómez et al.;0;BE 1
463;Gómez et al.;0;BE 1
464;Gómez et al.;0;BE 1
465;Gómez et al.;0;BE 1
466;Gómez et al.;0;BE 1
467;Gómez et al.;0;BE 1
468;Gómez et al.;0;BE 1
469;Gómez et al.;0;BE 1
470;Gómez et al.;null;BE 1
471;Gómez et al.;0;BE 1
472;Gómez et al.;0;BE 1
473;Gómez et al.;0;BE 1
474;Gómez et al.;0;BE 1
475;Gómez et al.;0;BE 1
476;Gómez et al.;null;BE 1
477;Gómez et al.;null;BE 1
478;Gómez et al.;0;BE 1
479;Gómez et al.;0;BE 1
480;Gómez et al.;0;BE 1
481;Gómez et al.;43.57416959;BE 1
482;Gómez et al.;18.30722534;BE 1
483;Gómez et al.;14.4226819;BE 1
484;Gómez et al.;15.38422846;BE 1
485;Gómez et al.;13.64028887;BE 1
486;Gómez et al.;14.53670933;BE 1
487;Gómez et al.;14.580379;BE 1
488;Gómez et al.;13.56033847;BE 1
489;Gómez et al.;14.91943753;BE 1
490;Gómez et al.;15.90557738;BE 1
491;Gómez et al.;13.1681805;BE 1
492;Gómez et al.;18.6654554;BE 1
493;Gómez et al.;14.3539311;BE 1
494;Gómez et al.;14.51148894;BE 1
495;Gómez et al.;14.69674352;BE 1
496;Gómez et al.;null;BE 1
497;Gómez et al.;null;BE 1
498;Gómez et al.;null;BE 1
499;Gómez et al.;0;BE 1
500;Gómez et al.;0;BE 1
501;Gómez et al.;null;BE 1
502;Gómez et al.;0;BE 1
503;Gómez et al.;0;BE 1
504;Gómez et al.;0;BE 1
505;Gómez et al.;0;BE 1
506;Gómez et al.;0;BE 1
507;Gómez et al.;0;BE 1
508;Gómez et al.;0;BE 1
509;Gómez et al.;0;BE 1
510;Gómez et al.;0;BE 1
511;Gómez et al.;0;BE 1
512;Gómez et al.;0;BE 1
513;Gómez et al.;0;BE 1
514;Gómez et al.;0;BE 1
515;Gómez et al.;0;BE 1
516;Gómez et al.;null;BE 1
517;Gómez et al.;null;BE 1
518;Gómez et al.;0;BE 1
519;Gómez et al.;0;BE 1
520;Gómez et al.;0;BE 1
521;Gómez et al.;0;BE 1
522;Gómez et al.;null;BE 1
523;Gómez et al.;0;BE 1
524;Gómez et al.;0;BE 1
525;Gómez et al.;0;BE 1
526;Gómez et al.;0;BE 1
527;Gómez et al.;0;BE 1
528;Gómez et al.;0;BE 1
529;Gómez et al.;0;BE 1
530;Gómez et al.;0;BE 1
531;Gómez et al.;0;BE 1
532;Gómez et al.;0;BE 1
533;Gómez et al.;0;BE 1
534;Gómez et al.;0;BE 1
535;Gómez et al.;0;BE 1
536;Gómez et al.;null;BE 1
537;Gómez et al.;null;BE 1
538;Gómez et al.;0;BE 1
539;Gómez et al.;0;BE 1
540;Gómez et al.;0;BE 1
541;Gómez et al.;0;BE 1
542;Gómez et al.;0;BE 1
543;Gómez et al.;0;BE 1
544;Gómez et al.;0;BE 1
545;Gómez et al.;0;BE 1
546;Gómez et al.;9.217360485;BE 1
547;Gómez et al.;1.385031268;BE 1
548;Gómez et al.;0.791220665;BE 1
549;Gómez et al.;1.256800363;BE 1
550;Gómez et al.;1.442739049;BE 1
551;Gómez et al.;0.908765049;BE 1
552;Gómez et al.;0.841739479;BE 1
553;Gómez et al.;1.200812505;BE 1
554;Gómez et al.;1.081581948;BE 1
555;Gómez et al.;0.97764393;BE 1
556;Gómez et al.;null;BE 1
557;Gómez et al.;null;BE 1
558;Gómez et al.;null;BE 1
559;Gómez et al.;0;BE 1
560;Gómez et al.;0;BE 1
561;Gómez et al.;0;BE 1
562;Gómez et al.;0;BE 1
563;Gómez et al.;0;BE 1
564;Gómez et al.;null;BE 1
565;Gómez et al.;0;BE 1
566;Gómez et al.;0;BE 1
567;Gómez et al.;0;BE 1
568;Gómez et al.;0;BE 1
569;Gómez et al.;0;BE 1
570;Gómez et al.;0;BE 1
571;Gómez et al.;69.44011681;BE 1
572;Gómez et al.;1.697463765;BE 1
573;Gómez et al.;0.734606306;BE 1
574;Gómez et al.;1.057657942;BE 1
575;Gómez et al.;1.613126585;BE 1
576;Gómez et al.;null;BE 1
577;Gómez et al.;null;BE 1
578;Gómez et al.;null;BE 1
579;Gómez et al.;0;BE 1
580;Gómez et al.;0;BE 1
581;Gómez et al.;0;BE 1
582;Gómez et al.;0;BE 1
583;Gómez et al.;0;BE 1
584;Gómez et al.;null;BE 1
585;Gómez et al.;0;BE 1
586;Gómez et al.;null;BE 1
587;Gómez et al.;0;BE 1
588;Gómez et al.;3.029779672;BE 1
589;Gómez et al.;0.369281732;BE 1
590;Gómez et al.;0.297211765;BE 1
591;Gómez et al.;0.379240729;BE 1
592;Gómez et al.;0.364678738;BE 1
593;Gómez et al.;null;BE 1
594;Gómez et al.;0.313054742;BE 1
595;Gómez et al.;null;BE 1
596;Gómez et al.;0.296205916;BE 1
597;Gómez et al.;null;BE 1
598;Gómez et al.;null;BE 1
599;Gómez et al.;12.52226194;BE 1
600;Gómez et al.;14.36153542;BE 1
601;Gómez et al.;null;BE 2
602;Gómez et al.;null;BE 2
603;Gómez et al.;null;BE 2
604;Gómez et al.;null;BE 2
605;Gómez et al.;null;BE 2
606;Gómez et al.;null;BE 2
607;Gómez et al.;null;BE 2
608;Gómez et al.;null;BE 2
609;Gómez et al.;null;BE 2
610;Gómez et al.;null;BE 2
611;Gómez et al.;null;BE 2
612;Gómez et al.;null;BE 2
613;Gómez et al.;null;BE 2
614;Gómez et al.;null;BE 2
615;Gómez et al.;null;BE 2
616;Gómez et al.;null;BE 2
617;Gómez et al.;null;BE 2
618;Gómez et al.;null;BE 2
619;Gómez et al.;null;BE 2
620;Gómez et al.;null;BE 2
621;Gómez et al.;null;BE 2
622;Gómez et al.;null;BE 2
623;Gómez et al.;null;BE 2
624;Gómez et al.;null;BE 2
625;Gómez et al.;null;BE 2
626;Gómez et al.;null;BE 2
627;Gómez et al.;null;BE 2
628;Gómez et al.;null;BE 2
629;Gómez et al.;null;BE 2
630;Gómez et al.;null;BE 2
631;Gómez et al.;null;BE 2
632;Gómez et al.;null;BE 2
633;Gómez et al.;null;BE 2
634;Gómez et al.;null;BE 2
635;Gómez et al.;null;BE 2
636;Gómez et al.;null;BE 2
637;Gómez et al.;null;BE 2
638;Gómez et al.;null;BE 2
639;Gómez et al.;null;BE 2
640;Gómez et al.;null;BE 2
641;Gómez et al.;null;BE 2
642;Gómez et al.;null;BE 2
643;Gómez et al.;null;BE 2
644;Gómez et al.;null;BE 2
645;Gómez et al.;null;BE 2
646;Gómez et al.;null;BE 2
647;Gómez et al.;null;BE 2
648;Gómez et al.;null;BE 2
649;Gómez et al.;null;BE 2
650;Gómez et al.;null;BE 2
651;Gómez et al.;null;BE 2
652;Gómez et al.;null;BE 2
653;Gómez et al.;null;BE 2
654;Gómez et al.;null;BE 2
655;Gómez et al.;null;BE 2
656;Gómez et al.;null;BE 2
657;Gómez et al.;null;BE 2
658;Gómez et al.;null;BE 2
659;Gómez et al.;null;BE 2
660;Gómez et al.;null;BE 2
661;Gómez et al.;null;BE 2
662;Gómez et al.;null;BE 2
663;Gómez et al.;null;BE 2
664;Gómez et al.;null;BE 2
665;Gómez et al.;null;BE 2
666;Gómez et al.;null;BE 2
667;Gómez et al.;null;BE 2
668;Gómez et al.;null;BE 2
669;Gómez et al.;null;BE 2
670;Gómez et al.;null;BE 2
671;Gómez et al.;0;BE 2
672;Gómez et al.;0;BE 2
673;Gómez et al.;0;BE 2
674;Gómez et al.;0;BE 2
675;Gómez et al.;0;BE 2
676;Gómez et al.;null;BE 2
677;Gómez et al.;null;BE 2
678;Gómez et al.;0;BE 2
679;Gómez et al.;0;BE 2
680;Gómez et al.;0;BE 2
681;Gómez et al.;0;BE 2
682;Gómez et al.;13.85524782;BE 2
683;Gómez et al.;3.91109613;BE 2
684;Gómez et al.;2.063752857;BE 2
685;Gómez et al.;1.565609322;BE 2
686;Gómez et al.;0.997988179;BE 2
687;Gómez et al.;1.331726418;BE 2
688;Gómez et al.;2.89769799;BE 2
689;Gómez et al.;3.189663453;BE 2
690;Gómez et al.;3.715282492;BE 2
691;Gómez et al.;3.165184578;BE 2
692;Gómez et al.;4.581885578;BE 2
693;Gómez et al.;6.865438776;BE 2
694;Gómez et al.;4.670923399;BE 2
695;Gómez et al.;4.848796396;BE 2
696;Gómez et al.;null;BE 2
697;Gómez et al.;null;BE 2
698;Gómez et al.;null;BE 2
699;Gómez et al.;0;BE 2
700;Gómez et al.;0;BE 2
701;Gómez et al.;0;BE 2
702;Gómez et al.;0;BE 2
703;Gómez et al.;0;BE 2
704;Gómez et al.;0;BE 2
705;Gómez et al.;0;BE 2
706;Gómez et al.;null;BE 2
707;Gómez et al.;0;BE 2
708;Gómez et al.;0;BE 2
709;Gómez et al.;0;BE 2
710;Gómez et al.;0;BE 2
711;Gómez et al.;0;BE 2
712;Gómez et al.;0;BE 2
713;Gómez et al.;0;BE 2
714;Gómez et al.;0;BE 2
715;Gómez et al.;0;BE 2
716;Gómez et al.;null;BE 2
717;Gómez et al.;null;BE 2
718;Gómez et al.;0;BE 2
719;Gómez et al.;0;BE 2
720;Gómez et al.;0;BE 2
721;Gómez et al.;0;BE 2
722;Gómez et al.;0;BE 2
723;Gómez et al.;23.39481912;BE 2
724;Gómez et al.;4.665546149;BE 2
725;Gómez et al.;4.505199035;BE 2
726;Gómez et al.;4.736472848;BE 2
727;Gómez et al.;5.314788368;BE 2
728;Gómez et al.;4.401426097;BE 2
729;Gómez et al.;4.295740786;BE 2
730;Gómez et al.;4.154403341;BE 2
731;Gómez et al.;3.574819814;BE 2
732;Gómez et al.;6.181637987;BE 2
733;Gómez et al.;5.477370462;BE 2
734;Gómez et al.;5.129888868;BE 2
735;Gómez et al.;5.353327012;BE 2
736;Gómez et al.;null;BE 2
737;Gómez et al.;null;BE 2
738;Gómez et al.;null;BE 2
739;Gómez et al.;0;BE 2
740;Gómez et al.;0;BE 2
741;Gómez et al.;0;BE 2
742;Gómez et al.;0;BE 2
743;Gómez et al.;0;BE 2
744;Gómez et al.;null;BE 2
745;Gómez et al.;0;BE 2
746;Gómez et al.;0;BE 2
747;Gómez et al.;0;BE 2
748;Gómez et al.;0;BE 2
749;Gómez et al.;0;BE 2
750;Gómez et al.;null;BE 2
751;Gómez et al.;0;BE 2
752;Gómez et al.;0;BE 2
753;Gómez et al.;0;BE 2
754;Gómez et al.;0;BE 2
755;Gómez et al.;0;BE 2
756;Gómez et al.;null;BE 2
757;Gómez et al.;null;BE 2
758;Gómez et al.;0;BE 2
759;Gómez et al.;0;BE 2
760;Gómez et al.;0;BE 2
761;Gómez et al.;0;BE 2
762;Gómez et al.;null;BE 2
763;Gómez et al.;0;BE 2
764;Gómez et al.;10.84033791;BE 2
765;Gómez et al.;1.608735306;BE 2
766;Gómez et al.;null;BE 2
767;Gómez et al.;1.350786866;BE 2
