#;approach;throughput;slice
2822;Gómez et al.;null;BE 3
2823;Gómez et al.;null;BE 3
2824;Gómez et al.;null;BE 3
2825;Gómez et al.;null;BE 3
2826;Gómez et al.;null;BE 3
2827;Gómez et al.;null;BE 3
2828;Gómez et al.;null;BE 3
2829;Gómez et al.;null;BE 3
2830;Gómez et al.;null;BE 3
2831;Gómez et al.;null;BE 3
2832;Gómez et al.;null;BE 3
2833;Gómez et al.;null;BE 3
2834;Gómez et al.;null;BE 3
2835;Gómez et al.;null;BE 3
2836;Gómez et al.;null;BE 3
2837;Gómez et al.;null;BE 3
2838;Gómez et al.;null;BE 3
2839;Gómez et al.;null;BE 3
2840;Gómez et al.;null;BE 3
2841;Gómez et al.;null;BE 3
2842;Gómez et al.;null;BE 3
2843;Gómez et al.;null;BE 3
2844;Gómez et al.;null;BE 3
2845;Gómez et al.;null;BE 3
2846;Gómez et al.;null;BE 3
2847;Gómez et al.;null;BE 3
2848;Gómez et al.;null;BE 3
2849;Gómez et al.;null;BE 3
2850;Gómez et al.;null;BE 3
2851;Gómez et al.;null;BE 3
2852;Gómez et al.;null;BE 3
2853;Gómez et al.;null;BE 3
2854;Gómez et al.;null;BE 3
2855;Gómez et al.;null;BE 3
2856;Gómez et al.;null;BE 3
2857;Gómez et al.;null;BE 3
2858;Gómez et al.;null;BE 3
2859;Gómez et al.;null;BE 3
2860;Gómez et al.;null;BE 3
2861;Gómez et al.;null;BE 3
2862;Gómez et al.;null;BE 3
2863;Gómez et al.;null;BE 3
2864;Gómez et al.;null;BE 3
2865;Gómez et al.;null;BE 3
2866;Gómez et al.;null;BE 3
2867;Gómez et al.;null;BE 3
2868;Gómez et al.;null;BE 3
2869;Gómez et al.;null;BE 3
2870;Gómez et al.;null;BE 3
2871;Gómez et al.;null;BE 3
2872;Gómez et al.;null;BE 3
2873;Gómez et al.;null;BE 3
2874;Gómez et al.;null;BE 3
2875;Gómez et al.;null;BE 3
2876;Gómez et al.;null;BE 3
2877;Gómez et al.;null;BE 3
2878;Gómez et al.;null;BE 3
2879;Gómez et al.;null;BE 3
2880;Gómez et al.;null;BE 3
2881;Gómez et al.;null;BE 3
2882;Gómez et al.;null;BE 3
2883;Gómez et al.;null;BE 3
2884;Gómez et al.;null;BE 3
2885;Gómez et al.;null;BE 3
2886;Gómez et al.;null;BE 3
2887;Gómez et al.;null;BE 3
2888;Gómez et al.;null;BE 3
2889;Gómez et al.;null;BE 3
2890;Gómez et al.;null;BE 3
2891;Gómez et al.;null;BE 3
2892;Gómez et al.;null;BE 3
2893;Gómez et al.;null;BE 3
2894;Gómez et al.;null;BE 3
2895;Gómez et al.;null;BE 3
2896;Gómez et al.;null;BE 3
2897;Gómez et al.;null;BE 3
2898;Gómez et al.;null;BE 3
2899;Gómez et al.;null;BE 3
2900;Gómez et al.;null;BE 3
2901;Gómez et al.;null;BE 3
2902;Gómez et al.;null;BE 3
2903;Gómez et al.;null;BE 3
2904;Gómez et al.;null;BE 3
2905;Gómez et al.;null;BE 3
2906;Gómez et al.;null;BE 3
2907;Gómez et al.;null;BE 3
2908;Gómez et al.;null;BE 3
2909;Gómez et al.;null;BE 3
2910;Gómez et al.;null;BE 3
2911;Gómez et al.;null;BE 3
2912;Gómez et al.;null;BE 3
2913;Gómez et al.;null;BE 3
2914;Gómez et al.;null;BE 3
2915;Gómez et al.;null;BE 3
2916;Gómez et al.;null;BE 3
2917;Gómez et al.;null;BE 3
2918;Gómez et al.;null;BE 3
2919;Gómez et al.;null;BE 3
2920;Gómez et al.;null;BE 3
2921;Gómez et al.;null;BE 3
2922;Gómez et al.;null;BE 3
2923;Gómez et al.;null;BE 3
2924;Gómez et al.;null;BE 3
2925;Gómez et al.;null;BE 3
2926;Gómez et al.;null;BE 3
2927;Gómez et al.;null;BE 3
2928;Gómez et al.;null;BE 3
2929;Gómez et al.;null;BE 3
2930;Gómez et al.;null;BE 3
2931;Gómez et al.;null;BE 3
2932;Gómez et al.;null;BE 3
2933;Gómez et al.;null;BE 3
2934;Gómez et al.;null;BE 3
2935;Gómez et al.;null;BE 3
2936;Gómez et al.;null;BE 3
2937;Gómez et al.;null;BE 3
2938;Gómez et al.;null;BE 3
2939;Gómez et al.;null;BE 3
2940;Gómez et al.;null;BE 3
2941;Gómez et al.;null;BE 3
2942;Gómez et al.;null;BE 3
2943;Gómez et al.;null;BE 3
2944;Gómez et al.;null;BE 3
2945;Gómez et al.;null;BE 3
2946;Gómez et al.;null;BE 3
2947;Gómez et al.;null;BE 3
2948;Gómez et al.;null;BE 3
2949;Gómez et al.;null;BE 3
2950;Gómez et al.;null;BE 3
2951;Gómez et al.;null;BE 3
2952;Gómez et al.;null;BE 3
2953;Gómez et al.;null;BE 3
2954;Gómez et al.;null;BE 3
2955;Gómez et al.;null;BE 3
2956;Gómez et al.;null;BE 3
2957;Gómez et al.;null;BE 3
2958;Gómez et al.;null;BE 3
2959;Gómez et al.;null;BE 3
2960;Gómez et al.;null;BE 3
2961;Gómez et al.;null;BE 3
2962;Gómez et al.;null;BE 3
2963;Gómez et al.;null;BE 3
2964;Gómez et al.;null;BE 3
2965;Gómez et al.;null;BE 3
2966;Gómez et al.;null;BE 3
2967;Gómez et al.;null;BE 3
2968;Gómez et al.;null;BE 3
2969;Gómez et al.;null;BE 3
2970;Gómez et al.;null;BE 3
2971;Gómez et al.;null;BE 3
2972;Gómez et al.;null;BE 3
2973;Gómez et al.;null;BE 3
2974;Gómez et al.;null;BE 3
2975;Gómez et al.;null;BE 3
2976;Gómez et al.;null;BE 3
2977;Gómez et al.;null;BE 3
2978;Gómez et al.;null;BE 3
2979;Gómez et al.;null;BE 3
2980;Gómez et al.;null;BE 3
2981;Gómez et al.;null;BE 3
2982;Gómez et al.;null;BE 3
2983;Gómez et al.;null;BE 3
2984;Gómez et al.;null;BE 3
2985;Gómez et al.;null;BE 3
2986;Gómez et al.;null;BE 3
2987;Gómez et al.;null;BE 3
2988;Gómez et al.;null;BE 3
2989;Gómez et al.;null;BE 3
2990;Gómez et al.;null;BE 3
2991;Gómez et al.;null;BE 3
2992;Gómez et al.;null;BE 3
2993;Gómez et al.;null;BE 3
2994;Gómez et al.;null;BE 3
2995;Gómez et al.;null;BE 3
2996;Gómez et al.;null;BE 3
2997;Gómez et al.;null;BE 3
2998;Gómez et al.;null;BE 3
2999;Gómez et al.;null;BE 3
3000;Gómez et al.;null;BE 3
3001;Gómez et al.;null;BE 3
3002;Gómez et al.;null;BE 3
3003;Gómez et al.;null;BE 3
3004;Gómez et al.;null;BE 3
3005;Gómez et al.;null;BE 3
3006;Gómez et al.;null;BE 3
3007;Gómez et al.;null;BE 3
3008;Gómez et al.;null;BE 3
3009;Gómez et al.;null;BE 3
3010;Gómez et al.;null;BE 3
3011;Gómez et al.;12.088768;BE 3
3012;Gómez et al.;11.950016;BE 3
3013;Gómez et al.;12.166816;BE 3
3014;Gómez et al.;12.539712;BE 3
3015;Gómez et al.;12.22752;BE 3
3016;Gómez et al.;8.446528;BE 3
3017;Gómez et al.;8.32512;BE 3
3018;Gómez et al.;6.902912000000001;BE 3
3019;Gómez et al.;0.23414400000000002;BE 3
3020;Gómez et al.;0.312192;BE 3
3021;Gómez et al.;0.34688;BE 3
3022;Gómez et al.;0.43360000000000004;BE 3
3023;Gómez et al.;0.398912;BE 3
3024;Gómez et al.;0.43360000000000004;BE 3
3025;Gómez et al.;0.407584;BE 3
3026;Gómez et al.;null;BE 3
3027;Gómez et al.;0.372896;BE 3
3028;Gómez et al.;0.589696;BE 3
3029;Gómez et al.;12.773856;BE 3
3030;Gómez et al.;16.051872;BE 3
3031;Gómez et al.;16.346719999999998;BE 3
3032;Gómez et al.;15.210688;BE 3
3033;Gómez et al.;null;BE 3
3034;Gómez et al.;15.757024;BE 3
3035;Gómez et al.;15.757024;BE 3
3036;Gómez et al.;13.242144;BE 3
3037;Gómez et al.;1.959872;BE 3
3038;Gómez et al.;7.189088;BE 3
3039;Gómez et al.;18.08112;BE 3
3040;Gómez et al.;20.76944;BE 3
3041;Gómez et al.;21.359136;BE 3
3042;Gómez et al.;18.549408;BE 3
3043;Gómez et al.;8.125664;BE 3
3044;Gómez et al.;6.885568;BE 3
3045;Gómez et al.;8.012928;BE 3
3046;Gómez et al.;null;BE 3
3047;Gómez et al.;7.5359679999999996;BE 3
3048;Gómez et al.;8.203712;BE 3
3049;Gómez et al.;8.021600000000001;BE 3
3050;Gómez et al.;8.906144;BE 3
3051;Gómez et al.;8.533248;BE 3
3052;Gómez et al.;8.06496;BE 3
3053;Gómez et al.;7.588;BE 3
3054;Gómez et al.;7.137055999999999;BE 3
3055;Gómez et al.;17.534784;BE 3
3056;Gómez et al.;17.38736;BE 3
3057;Gómez et al.;17.638848000000003;BE 3
3058;Gómez et al.;null;BE 3
3059;Gómez et al.;20.465919999999997;BE 3
3060;Gómez et al.;10.198272000000001;BE 3
3061;Gómez et al.;11.455712;BE 3
3062;Gómez et al.;8.672;BE 3
3063;Gómez et al.;8.377152;BE 3
3064;Gómez et al.;8.611296;BE 3
3065;Gómez et al.;8.611296;BE 3
3066;Gómez et al.;9.591232;BE 3
3067;Gómez et al.;9.122944;BE 3
3068;Gómez et al.;8.056288;BE 3
3069;Gómez et al.;8.750048000000001;BE 3
3070;Gómez et al.;8.871456;BE 3
3071;Gómez et al.;8.663328;BE 3
3072;Gómez et al.;8.758719999999999;BE 3
3073;Gómez et al.;8.750048000000001;BE 3
3074;Gómez et al.;null;BE 3
3075;Gómez et al.;8.923487999999999;BE 3
3076;Gómez et al.;9.270368000000001;BE 3
3077;Gómez et al.;2.454176;BE 3
3078;Gómez et al.;2.176672;BE 3
3079;Gómez et al.;5.255232;BE 3
3080;Gómez et al.;5.532736;BE 3
3081;Gómez et al.;6.304544;BE 3
3082;Gómez et al.;5.905632;BE 3
3083;Gómez et al.;6.001024;BE 3
3084;Gómez et al.;6.105087999999999;BE 3
3085;Gómez et al.;5.662815999999999;BE 3
3086;Gómez et al.;6.33056;BE 3
3087;Gómez et al.;6.3912640000000005;BE 3
3088;Gómez et al.;6.1311040000000006;BE 3
3089;Gómez et al.;5.8449279999999995;BE 3
3090;Gómez et al.;6.1397759999999995;BE 3
3091;Gómez et al.;null;BE 3
3092;Gómez et al.;5.446015999999999;BE 3
3093;Gómez et al.;5.862272;BE 3
3094;Gómez et al.;5.9923519999999995;BE 3
3095;Gómez et al.;6.3912640000000005;BE 3
3096;Gómez et al.;4.457408;BE 3
3097;Gómez et al.;0.21680000000000002;BE 3
3098;Gómez et al.;0.30351999999999996;BE 3
3099;Gómez et al.;0.407584;BE 3
3100;Gómez et al.;3.7636480000000003;BE 3
3101;Gómez et al.;3.55552;BE 3
3102;Gómez et al.;3.520832;BE 3
3103;Gómez et al.;3.29536;BE 3
3104;Gómez et al.;3.373408;BE 3
3105;Gómez et al.;3.720288;BE 3
3106;Gómez et al.;null;BE 3
3107;Gómez et al.;3.607552;BE 3
3108;Gómez et al.;3.486144;BE 3
3109;Gómez et al.;4.1799040000000005;BE 3
3110;Gómez et al.;9.469824000000001;BE 3
3111;Gómez et al.;25.71248;BE 3
3112;Gómez et al.;19.763488000000002;BE 3
3113;Gómez et al.;20.882176;BE 3
3114;Gómez et al.;21.15968;BE 3
3115;Gómez et al.;20.700063999999998;BE 3
3116;Gómez et al.;15.817727999999999;BE 3
3117;Gómez et al.;17.378687999999997;BE 3
3118;Gómez et al.;null;BE 3
3119;Gómez et al.;20.179744;BE 3
3120;Gómez et al.;12.61776;BE 3
3121;Gómez et al.;11.351647999999999;BE 3
3122;Gómez et al.;12.348927999999999;BE 3
3123;Gómez et al.;12.426976;BE 3
3124;Gómez et al.;12.192832000000001;BE 3
3125;Gómez et al.;12.860575999999998;BE 3
3126;Gómez et al.;10.735935999999999;BE 3
3127;Gómez et al.;12.773856;BE 3
3128;Gómez et al.;11.499072;BE 3
3129;Gómez et al.;12.53104;BE 3
3130;Gómez et al.;null;BE 3
3131;Gómez et al.;null;BE 3
3132;Gómez et al.;null;BE 3
3133;Gómez et al.;null;BE 3
3134;Gómez et al.;null;BE 3
3135;Gómez et al.;null;BE 3
3136;Gómez et al.;null;BE 3
3137;Gómez et al.;null;BE 3
3138;Gómez et al.;null;BE 3
3139;Gómez et al.;null;BE 3
3140;Gómez et al.;null;BE 3
3141;Gómez et al.;null;BE 3
3142;Gómez et al.;null;BE 3
3143;Gómez et al.;null;BE 3
3144;Gómez et al.;null;BE 3
3145;Gómez et al.;null;BE 3
3146;Gómez et al.;null;BE 3
3147;Gómez et al.;null;BE 3
3148;Gómez et al.;null;BE 3
3149;Gómez et al.;null;BE 3
3150;Gómez et al.;null;BE 3
3151;Gómez et al.;null;BE 3
3152;Gómez et al.;null;BE 3
3153;Gómez et al.;null;BE 3
3154;Gómez et al.;null;BE 3
3155;Gómez et al.;null;BE 3
3156;Gómez et al.;null;BE 3
3157;Gómez et al.;null;BE 3
3158;Gómez et al.;null;BE 3
3159;Gómez et al.;null;BE 3
3160;Gómez et al.;null;BE 3
3161;Gómez et al.;null;BE 3
3162;Gómez et al.;null;BE 3
3163;Gómez et al.;null;BE 3
3164;Gómez et al.;null;BE 3
3165;Gómez et al.;null;BE 3
3166;Gómez et al.;null;BE 3
3167;Gómez et al.;null;BE 3
3168;Gómez et al.;null;BE 3
3169;Gómez et al.;null;BE 3
3170;Gómez et al.;null;BE 3
3171;Gómez et al.;null;BE 3
3172;Gómez et al.;null;BE 3
3173;Gómez et al.;null;BE 3
3174;Gómez et al.;null;BE 3
3175;Gómez et al.;null;BE 3
3176;Gómez et al.;null;BE 3
3177;Gómez et al.;null;BE 3
3178;Gómez et al.;null;BE 3
3179;Gómez et al.;null;BE 3
3180;Gómez et al.;null;BE 3
3181;Gómez et al.;null;BE 3
3182;Gómez et al.;null;BE 3
3183;Gómez et al.;null;BE 3
3184;Gómez et al.;null;BE 3
3185;Gómez et al.;null;BE 3
3186;Gómez et al.;null;BE 3
3187;Gómez et al.;null;BE 3
3188;Gómez et al.;null;BE 3
3189;Gómez et al.;null;BE 3
3190;Gómez et al.;null;BE 3
3191;Gómez et al.;0;BE 3
3192;Gómez et al.;0;BE 3
3193;Gómez et al.;0;BE 3
3194;Gómez et al.;0;BE 3
3195;Gómez et al.;0;BE 3
3196;Gómez et al.;null;BE 3
3197;Gómez et al.;0;BE 3
3198;Gómez et al.;null;BE 3
3199;Gómez et al.;0;BE 3
3200;Gómez et al.;0;BE 3
3201;Gómez et al.;0;BE 3
3202;Gómez et al.;0;BE 3
3203;Gómez et al.;0;BE 3
3204;Gómez et al.;0;BE 3
3205;Gómez et al.;0;BE 3
3206;Gómez et al.;0;BE 3
3207;Gómez et al.;0;BE 3
3208;Gómez et al.;0;BE 3
3209;Gómez et al.;0;BE 3
3210;Gómez et al.;0;BE 3
3211;Gómez et al.;0;BE 3
3212;Gómez et al.;null;BE 3
3213;Gómez et al.;2.376128;BE 3
3214;Gómez et al.;5.151167999999999;BE 3
3215;Gómez et al.;4.94304;BE 3
3216;Gómez et al.;4.665536;BE 3
3217;Gómez et al.;1.482912;BE 3
3218;Gómez et al.;1.769088;BE 3
3219;Gómez et al.;2.003232;BE 3
3220;Gómez et al.;3.442784;BE 3
3221;Gómez et al.;3.7463040000000003;BE 3
3222;Gómez et al.;3.668256;BE 3
3223;Gómez et al.;3.356064;BE 3
3224;Gómez et al.;3.252;BE 3
3225;Gómez et al.;3.3213760000000003;BE 3
3226;Gómez et al.;3.3473919999999997;BE 3
3227;Gómez et al.;3.5988800000000003;BE 3
3228;Gómez et al.;3.590208;BE 3
3229;Gómez et al.;3.6595839999999997;BE 3
3230;Gómez et al.;3.6422399999999997;BE 3
3231;Gómez et al.;3.6595839999999997;BE 3
3232;Gómez et al.;3.6335680000000004;BE 3
3233;Gómez et al.;3.5295039999999998;BE 3
3234;Gómez et al.;3.477472;BE 3
3235;Gómez et al.;3.5121599999999997;BE 3
3236;Gómez et al.;null;BE 3
3237;Gómez et al.;0.13008;BE 3
3238;Gómez et al.;0.112736;BE 3
3239;Gómez et al.;null;BE 3
3240;Gómez et al.;1.04064;BE 3
3241;Gómez et al.;3.486144;BE 3
3242;Gómez et al.;2.4108159999999996;BE 3
3243;Gómez et al.;2.2373760000000003;BE 3
3244;Gómez et al.;2.08128;BE 3
3245;Gómez et al.;2.506208;BE 3
3246;Gómez et al.;2.2460479999999996;BE 3
3247;Gómez et al.;null;BE 3
3248;Gómez et al.;2.584256;BE 3
3249;Gómez et al.;2.6016;BE 3
3250;Gómez et al.;2.12464;BE 3
3251;Gómez et al.;2.194016;BE 3
3252;Gómez et al.;2.0986239999999996;BE 3
3253;Gómez et al.;2.6796480000000003;BE 3
3254;Gómez et al.;2.289408;BE 3
3255;Gómez et al.;2.280736;BE 3
3256;Gómez et al.;null;BE 3
3257;Gómez et al.;0.19078399999999998;BE 3
3258;Gómez et al.;null;BE 3
3259;Gómez et al.;0.312192;BE 3
3260;Gómez et al.;1.335488;BE 3
3261;Gómez et al.;1.2661120000000001;BE 3
3262;Gómez et al.;1.500256;BE 3
3263;Gómez et al.;1.34416;BE 3
3264;Gómez et al.;1.352832;BE 3
3265;Gómez et al.;null;BE 3
3266;Gómez et al.;2.610272;BE 3
3267;Gómez et al.;4.995072;BE 3
3268;Gómez et al.;4.46608;BE 3
3269;Gómez et al.;4.9864;BE 3
3270;Gómez et al.;4.778272;BE 3
3271;Gómez et al.;null;BE 3
3272;Gómez et al.;5.0297600000000005;BE 3
3273;Gómez et al.;4.50944;BE 3
3274;Gómez et al.;5.6194560000000005;BE 3
3275;Gómez et al.;4.59616;BE 3
3276;Gómez et al.;5.107808;BE 3
3277;Gómez et al.;1.5522880000000001;BE 3
3278;Gómez et al.;8.229728;BE 3
3279;Gómez et al.;null;BE 3
3280;Gómez et al.;6.651424;BE 3
3281;Gómez et al.;6.6167359999999995;BE 3
3282;Gómez et al.;6.2871999999999995;BE 3
3283;Gómez et al.;2.5755839999999997;BE 3
3284;Gómez et al.;1.6910399999999999;BE 3
3285;Gómez et al.;1.075328;BE 3
3286;Gómez et al.;2.77504;BE 3
3287;Gómez et al.;null;BE 3
3288;Gómez et al.;7.006976;BE 3
3289;Gómez et al.;null;BE 3
3290;Gómez et al.;6.946272;BE 3
3291;Gómez et al.;7.475264;BE 3
3292;Gómez et al.;6.477984;BE 3
3293;Gómez et al.;7.041664;BE 3
3294;Gómez et al.;7.1544;BE 3
3295;Gómez et al.;null;BE 3
3296;Gómez et al.;7.275808;BE 3
3297;Gómez et al.;0.21680000000000002;BE 3
3298;Gómez et al.;0.7804800000000001;BE 3
3299;Gómez et al.;1.3008;BE 3
3300;Gómez et al.;4.3273280000000005;BE 3
3301;Gómez et al.;4.283968;BE 3
3302;Gómez et al.;4.257952;BE 3
3303;Gómez et al.;5.151167999999999;BE 3
3304;Gómez et al.;4.283968;BE 3
3305;Gómez et al.;4.891008;BE 3
3306;Gómez et al.;5.038431999999999;BE 3
3307;Gómez et al.;4.5528;BE 3
3308;Gómez et al.;4.63952;BE 3
3309;Gómez et al.;4.9170240000000005;BE 3
3310;Gómez et al.;5.012416;BE 3
3311;Gómez et al.;null;BE 3
3312;Gómez et al.;4.804288;BE 3
3313;Gómez et al.;4.89968;BE 3
3314;Gómez et al.;4.63952;BE 3
3315;Gómez et al.;5.272576;BE 3
3316;Gómez et al.;null;BE 3
3317;Gómez et al.;0.13875200000000001;BE 3
3318;Gómez et al.;null;BE 3
3319;Gómez et al.;1.7170560000000001;BE 3
3320;Gómez et al.;4.240608;BE 3
3321;Gómez et al.;4.977728;BE 3
3322;Gómez et al.;3.4948159999999997;BE 3
3323;Gómez et al.;4.240608;BE 3
3324;Gómez et al.;null;BE 3
3325;Gómez et al.;4.127872;BE 3
3326;Gómez et al.;3.7463040000000003;BE 3
3327;Gómez et al.;3.590208;BE 3
3328;Gómez et al.;3.798336;BE 3
3329;Gómez et al.;3.6856;BE 3
3330;Gómez et al.;4.275296;BE 3
3331;Gómez et al.;null;BE 3
3332;Gómez et al.;4.275296;BE 3
3333;Gómez et al.;4.396704;BE 3
3334;Gómez et al.;5.341952;BE 3
3335;Gómez et al.;5.46336;BE 3
3336;Gómez et al.;3.2346559999999998;BE 3
3337;Gómez et al.;1.942528;BE 3
3338;Gómez et al.;null;BE 3
3339;Gómez et al.;1.179392;BE 3
3340;Gómez et al.;2.0726080000000002;BE 3
3341;Gómez et al.;3.4341120000000003;BE 3
3342;Gómez et al.;3.147936;BE 3
3343;Gómez et al.;2.9918400000000003;BE 3
3344;Gómez et al.;2.6796480000000003;BE 3
3345;Gómez et al.;3.754976;BE 3
3346;Gómez et al.;3.72896;BE 3
3347;Gómez et al.;3.5295039999999998;BE 3
3348;Gómez et al.;3.6335680000000004;BE 3
3349;Gómez et al.;3.5988800000000003;BE 3
3350;Gómez et al.;3.9544319999999997;BE 3
3351;Gómez et al.;null;BE 3
3352;Gómez et al.;3.650912;BE 3
3353;Gómez et al.;null;BE 3
3354;Gómez et al.;3.963104;BE 3
3355;Gómez et al.;3.5815360000000003;BE 3
3356;Gómez et al.;3.0351999999999997;BE 3
3357;Gómez et al.;0.112736;BE 3
3358;Gómez et al.;0.485632;BE 3
3359;Gómez et al.;3.3473919999999997;BE 3
3360;Gómez et al.;4.561472;BE 3
3361;Gómez et al.;null;BE 3
3362;Gómez et al.;3.130592;BE 3
3363;Gómez et al.;null;BE 3
3364;Gómez et al.;2.5322240000000003;BE 3
3365;Gómez et al.;2.0726080000000002;BE 3
3366;Gómez et al.;2.436832;BE 3
3367;Gómez et al.;null;BE 3
3368;Gómez et al.;2.636288;BE 3
3369;Gómez et al.;2.020576;BE 3
3370;Gómez et al.;2.332768;BE 3
3371;Gómez et al.;2.25472;BE 3
3372;Gómez et al.;2.141984;BE 3
3373;Gómez et al.;null;BE 3
3374;Gómez et al.;1.9772159999999999;BE 3
3375;Gómez et al.;1.933856;BE 3
3376;Gómez et al.;1.2140799999999998;BE 3
3377;Gómez et al.;0.060704;BE 3
3378;Gómez et al.;0.502976;BE 3
3379;Gómez et al.;0.034688000000000004;BE 3
3380;Gómez et al.;0;BE 3
3381;Gómez et al.;0.34688;BE 3
3382;Gómez et al.;0.199456;BE 3
3383;Gómez et al.;0.20812799999999998;BE 3
3384;Gómez et al.;0.20812799999999998;BE 3
3385;Gómez et al.;0.19078399999999998;BE 3
3386;Gómez et al.;0.17344;BE 3
3387;Gómez et al.;0.20812799999999998;BE 3
3388;Gómez et al.;0.398912;BE 3
3389;Gómez et al.;1.396192;BE 3
3390;Gómez et al.;2.931136;BE 3
3391;Gómez et al.;4.4747520000000005;BE 3
3392;Gómez et al.;null;BE 3
3393;Gómez et al.;4.4747520000000005;BE 3
3394;Gómez et al.;null;BE 3
3395;Gómez et al.;5.46336;BE 3
3396;Gómez et al.;null;BE 3
3397;Gómez et al.;0.164768;BE 3
3398;Gómez et al.;null;BE 3
3399;Gómez et al.;1.231424;BE 3
3400;Gómez et al.;3.130592;BE 3
3401;Gómez et al.;3.798336;BE 3
3402;Gómez et al.;null;BE 3
3403;Gómez et al.;1.084;BE 3
3404;Gómez et al.;null;BE 3
3405;Gómez et al.;0.82384;BE 3
3406;Gómez et al.;1.309472;BE 3
3407;Gómez et al.;null;BE 3
3408;Gómez et al.;4.318656;BE 3
3409;Gómez et al.;4.275296;BE 3
3410;Gómez et al.;4.1452160000000005;BE 3
3411;Gómez et al.;3.7636480000000003;BE 3
3412;Gómez et al.;3.7636480000000003;BE 3
3413;Gómez et al.;4.396704;BE 3
3414;Gómez et al.;null;BE 3
3415;Gómez et al.;3.3213760000000003;BE 3
3416;Gómez et al.;2.8444160000000003;BE 3
3417;Gómez et al.;null;BE 3
3418;Gómez et al.;1.335488;BE 3
3419;Gómez et al.;4.908352;BE 3
3420;Gómez et al.;5.038431999999999;BE 3
3421;Gómez et al.;5.2118720000000005;BE 3
3422;Gómez et al.;5.5067200000000005;BE 3
3423;Gómez et al.;5.454688;BE 3
3424;Gómez et al.;null;BE 3
3425;Gómez et al.;4.908352;BE 3
3426;Gómez et al.;null;BE 3
3427;Gómez et al.;5.5067200000000005;BE 3
3428;Gómez et al.;null;BE 3
3429;Gómez et al.;5.246560000000001;BE 3
3430;Gómez et al.;5.498048;BE 3
3431;Gómez et al.;5.229216;BE 3
3432;Gómez et al.;4.821631999999999;BE 3
3433;Gómez et al.;5.385312;BE 3
3434;Gómez et al.;6.85088;BE 3
3435;Gómez et al.;null;BE 3
3436;Gómez et al.;7.24112;BE 3
3437;Gómez et al.;2.194016;BE 3
3438;Gómez et al.;2.766368;BE 3
3439;Gómez et al.;4.370688;BE 3
3440;Gómez et al.;4.630848;BE 3
3441;Gómez et al.;4.934368;BE 3
3442;Gómez et al.;4.68288;BE 3
3443;Gómez et al.;4.856319999999999;BE 3
3444;Gómez et al.;5.003743999999999;BE 3
3445;Gómez et al.;4.570144;BE 3
3446;Gómez et al.;4.613504;BE 3
3447;Gómez et al.;5.003743999999999;BE 3
3448;Gómez et al.;4.5874880000000005;BE 3
3449;Gómez et al.;4.960384;BE 3
3450;Gómez et al.;4.786944;BE 3
3451;Gómez et al.;4.72624;BE 3
3452;Gómez et al.;null;BE 3
3453;Gómez et al.;5.0297600000000005;BE 3
3454;Gómez et al.;null;BE 3
3455;Gómez et al.;4.5874880000000005;BE 3
3456;Gómez et al.;3.6769279999999998;BE 3
3457;Gómez et al.;0.112736;BE 3
3458;Gómez et al.;4.995072;BE 3
3459;Gómez et al.;5.263904;BE 3
3460;Gómez et al.;5.185855999999999;BE 3
3461;Gómez et al.;null;BE 3
3462;Gómez et al.;5.263904;BE 3
3463;Gómez et al.;1.77776;BE 3
3464;Gómez et al.;1.153376;BE 3
3465;Gómez et al.;0.9886079999999999;BE 3
3466;Gómez et al.;1.500256;BE 3
3467;Gómez et al.;2.063936;BE 3
3468;Gómez et al.;4.231935999999999;BE 3
3469;Gómez et al.;4.864992;BE 3
3470;Gómez et al.;null;BE 3
3471;Gómez et al.;4.995072;BE 3
3472;Gómez et al.;null;BE 3
3473;Gómez et al.;5.879616;BE 3
3474;Gómez et al.;4.708895999999999;BE 3
3475;Gómez et al.;4.995072;BE 3
3476;Gómez et al.;3.5295039999999998;BE 3
3477;Gómez et al.;0.511648;BE 3
3478;Gómez et al.;null;BE 3
3479;Gómez et al.;4.691552;BE 3
3480;Gómez et al.;5.610784;BE 3
3481;Gómez et al.;6.2871999999999995;BE 3
3482;Gómez et al.;6.41728;BE 3
3483;Gómez et al.;7.362528;BE 3
3484;Gómez et al.;6.946272;BE 3
3485;Gómez et al.;6.790176000000001;BE 3
3486;Gómez et al.;6.7641599999999995;BE 3
3487;Gómez et al.;7.2064319999999995;BE 3
3488;Gómez et al.;null;BE 3
3489;Gómez et al.;6.920256;BE 3
3490;Gómez et al.;7.8048;BE 3
3491;Gómez et al.;6.530016;BE 3
3492;Gómez et al.;7.197760000000001;BE 3
3493;Gómez et al.;7.1630720000000005;BE 3
3494;Gómez et al.;7.050336000000001;BE 3
3495;Gómez et al.;null;BE 3
3496;Gómez et al.;7.4665919999999995;BE 3
3497;Gómez et al.;3.07856;BE 3
3498;Gómez et al.;2.03792;BE 3
3499;Gómez et al.;0.27750400000000003;BE 3
3500;Gómez et al.;4.81296;BE 3
3501;Gómez et al.;null;BE 3
3502;Gómez et al.;4.1799040000000005;BE 3
3503;Gómez et al.;4.969055999999999;BE 3
3504;Gómez et al.;4.318656;BE 3
3505;Gómez et al.;4.838976;BE 3
3506;Gómez et al.;null;BE 3
